areaCode,areaName,areaType,date,newAdmissionsRollingRate
N92000002,Northern Ireland,nation,2021-06-19,0.4
N92000002,Northern Ireland,nation,2021-06-18,0.4
N92000002,Northern Ireland,nation,2021-06-17,0.5
N92000002,Northern Ireland,nation,2021-06-16,0.5
N92000002,Northern Ireland,nation,2021-06-15,0.3
N92000002,Northern Ireland,nation,2021-06-14,0.4
N92000002,Northern Ireland,nation,2021-06-13,0.5
N92000002,Northern Ireland,nation,2021-06-12,0.5
N92000002,Northern Ireland,nation,2021-06-11,0.5
N92000002,Northern Ireland,nation,2021-06-10,0.4
N92000002,Northern Ireland,nation,2021-06-09,0.4
N92000002,Northern Ireland,nation,2021-06-08,0.5
N92000002,Northern Ireland,nation,2021-06-07,0.4
N92000002,Northern Ireland,nation,2021-06-06,0.3
N92000002,Northern Ireland,nation,2021-06-05,0.3
N92000002,Northern Ireland,nation,2021-06-04,0.3
N92000002,Northern Ireland,nation,2021-06-03,0.3
N92000002,Northern Ireland,nation,2021-06-02,0.3
N92000002,Northern Ireland,nation,2021-06-01,0.3
N92000002,Northern Ireland,nation,2021-05-31,0.4
N92000002,Northern Ireland,nation,2021-05-30,0.6
N92000002,Northern Ireland,nation,2021-05-29,0.6
N92000002,Northern Ireland,nation,2021-05-28,0.8
N92000002,Northern Ireland,nation,2021-05-27,0.7
N92000002,Northern Ireland,nation,2021-05-26,0.6
N92000002,Northern Ireland,nation,2021-05-25,0.7
N92000002,Northern Ireland,nation,2021-05-24,0.6
N92000002,Northern Ireland,nation,2021-05-23,0.7
N92000002,Northern Ireland,nation,2021-05-22,0.7
N92000002,Northern Ireland,nation,2021-05-21,0.5
N92000002,Northern Ireland,nation,2021-05-20,0.7
N92000002,Northern Ireland,nation,2021-05-19,0.8
N92000002,Northern Ireland,nation,2021-05-18,0.8
N92000002,Northern Ireland,nation,2021-05-17,0.8
N92000002,Northern Ireland,nation,2021-05-16,0.7
N92000002,Northern Ireland,nation,2021-05-15,0.8
N92000002,Northern Ireland,nation,2021-05-14,0.8
N92000002,Northern Ireland,nation,2021-05-13,0.7
N92000002,Northern Ireland,nation,2021-05-12,0.7
N92000002,Northern Ireland,nation,2021-05-11,0.8
N92000002,Northern Ireland,nation,2021-05-10,0.8
N92000002,Northern Ireland,nation,2021-05-09,0.9
N92000002,Northern Ireland,nation,2021-05-08,0.8
N92000002,Northern Ireland,nation,2021-05-07,0.9
N92000002,Northern Ireland,nation,2021-05-06,1.2
N92000002,Northern Ireland,nation,2021-05-05,1.1
N92000002,Northern Ireland,nation,2021-05-04,1.2
N92000002,Northern Ireland,nation,2021-05-03,1.3
N92000002,Northern Ireland,nation,2021-05-02,1.2
N92000002,Northern Ireland,nation,2021-05-01,1.3
N92000002,Northern Ireland,nation,2021-04-30,1.5
N92000002,Northern Ireland,nation,2021-04-29,1.4
N92000002,Northern Ireland,nation,2021-04-28,1.5
N92000002,Northern Ireland,nation,2021-04-27,1.6
N92000002,Northern Ireland,nation,2021-04-26,1.5
N92000002,Northern Ireland,nation,2021-04-25,1.4
N92000002,Northern Ireland,nation,2021-04-24,1.2
N92000002,Northern Ireland,nation,2021-04-23,1.0
N92000002,Northern Ireland,nation,2021-04-22,1.0
N92000002,Northern Ireland,nation,2021-04-21,1.0
N92000002,Northern Ireland,nation,2021-04-20,0.7
N92000002,Northern Ireland,nation,2021-04-19,0.8
N92000002,Northern Ireland,nation,2021-04-18,0.8
N92000002,Northern Ireland,nation,2021-04-17,1.0
N92000002,Northern Ireland,nation,2021-04-16,1.3
N92000002,Northern Ireland,nation,2021-04-15,1.2
N92000002,Northern Ireland,nation,2021-04-14,1.1
N92000002,Northern Ireland,nation,2021-04-13,1.3
N92000002,Northern Ireland,nation,2021-04-12,1.3
N92000002,Northern Ireland,nation,2021-04-11,1.3
N92000002,Northern Ireland,nation,2021-04-10,1.3
N92000002,Northern Ireland,nation,2021-04-09,1.1
N92000002,Northern Ireland,nation,2021-04-08,1.3
N92000002,Northern Ireland,nation,2021-04-07,1.6
N92000002,Northern Ireland,nation,2021-04-06,1.4
N92000002,Northern Ireland,nation,2021-04-05,1.3
N92000002,Northern Ireland,nation,2021-04-04,1.8
N92000002,Northern Ireland,nation,2021-04-03,1.9
N92000002,Northern Ireland,nation,2021-04-02,1.9
N92000002,Northern Ireland,nation,2021-04-01,1.8
N92000002,Northern Ireland,nation,2021-03-31,1.7
N92000002,Northern Ireland,nation,2021-03-30,1.9
N92000002,Northern Ireland,nation,2021-03-29,2.1
N92000002,Northern Ireland,nation,2021-03-28,1.9
N92000002,Northern Ireland,nation,2021-03-27,2.1
N92000002,Northern Ireland,nation,2021-03-26,2.0
N92000002,Northern Ireland,nation,2021-03-25,2.2
N92000002,Northern Ireland,nation,2021-03-24,2.2
N92000002,Northern Ireland,nation,2021-03-23,2.2
N92000002,Northern Ireland,nation,2021-03-22,2.3
N92000002,Northern Ireland,nation,2021-03-21,2.3
N92000002,Northern Ireland,nation,2021-03-20,2.2
N92000002,Northern Ireland,nation,2021-03-19,2.5
N92000002,Northern Ireland,nation,2021-03-18,2.5
N92000002,Northern Ireland,nation,2021-03-17,2.9
N92000002,Northern Ireland,nation,2021-03-16,3.1
N92000002,Northern Ireland,nation,2021-03-15,2.9
N92000002,Northern Ireland,nation,2021-03-14,2.8
N92000002,Northern Ireland,nation,2021-03-13,2.9
N92000002,Northern Ireland,nation,2021-03-12,3.0
N92000002,Northern Ireland,nation,2021-03-11,2.8
N92000002,Northern Ireland,nation,2021-03-10,2.7
N92000002,Northern Ireland,nation,2021-03-09,3.0
N92000002,Northern Ireland,nation,2021-03-08,3.4
N92000002,Northern Ireland,nation,2021-03-07,3.6
N92000002,Northern Ireland,nation,2021-03-06,3.7
N92000002,Northern Ireland,nation,2021-03-05,3.6
N92000002,Northern Ireland,nation,2021-03-04,3.7
N92000002,Northern Ireland,nation,2021-03-03,3.9
N92000002,Northern Ireland,nation,2021-03-02,4.0
N92000002,Northern Ireland,nation,2021-03-01,4.3
N92000002,Northern Ireland,nation,2021-02-28,4.8
N92000002,Northern Ireland,nation,2021-02-27,4.8
N92000002,Northern Ireland,nation,2021-02-26,5.1
N92000002,Northern Ireland,nation,2021-02-25,5.9
N92000002,Northern Ireland,nation,2021-02-24,6.4
N92000002,Northern Ireland,nation,2021-02-23,6.3
N92000002,Northern Ireland,nation,2021-02-22,6.0
N92000002,Northern Ireland,nation,2021-02-21,6.3
N92000002,Northern Ireland,nation,2021-02-20,6.2
N92000002,Northern Ireland,nation,2021-02-19,6.2
N92000002,Northern Ireland,nation,2021-02-18,5.7
N92000002,Northern Ireland,nation,2021-02-17,5.6
N92000002,Northern Ireland,nation,2021-02-16,6.0
N92000002,Northern Ireland,nation,2021-02-15,5.9
N92000002,Northern Ireland,nation,2021-02-14,5.8
N92000002,Northern Ireland,nation,2021-02-13,6.1
N92000002,Northern Ireland,nation,2021-02-12,6.5
N92000002,Northern Ireland,nation,2021-02-11,6.9
N92000002,Northern Ireland,nation,2021-02-10,6.5
N92000002,Northern Ireland,nation,2021-02-09,7.0
N92000002,Northern Ireland,nation,2021-02-08,8.2
N92000002,Northern Ireland,nation,2021-02-07,8.8
N92000002,Northern Ireland,nation,2021-02-06,9.1
N92000002,Northern Ireland,nation,2021-02-05,9.7
N92000002,Northern Ireland,nation,2021-02-04,10.8
N92000002,Northern Ireland,nation,2021-02-03,11.5
N92000002,Northern Ireland,nation,2021-02-02,12.1
N92000002,Northern Ireland,nation,2021-02-01,12.6
N92000002,Northern Ireland,nation,2021-01-31,12.7
N92000002,Northern Ireland,nation,2021-01-30,13.5
N92000002,Northern Ireland,nation,2021-01-29,13.5
N92000002,Northern Ireland,nation,2021-01-28,13.2
N92000002,Northern Ireland,nation,2021-01-27,14.1
N92000002,Northern Ireland,nation,2021-01-26,14.8
N92000002,Northern Ireland,nation,2021-01-25,14.8
N92000002,Northern Ireland,nation,2021-01-24,15.9
N92000002,Northern Ireland,nation,2021-01-23,16.5
N92000002,Northern Ireland,nation,2021-01-22,17.5
N92000002,Northern Ireland,nation,2021-01-21,17.9
N92000002,Northern Ireland,nation,2021-01-20,18.1
N92000002,Northern Ireland,nation,2021-01-19,18.4
N92000002,Northern Ireland,nation,2021-01-18,19.1
N92000002,Northern Ireland,nation,2021-01-17,19.6
N92000002,Northern Ireland,nation,2021-01-16,20.6
N92000002,Northern Ireland,nation,2021-01-15,21.1
N92000002,Northern Ireland,nation,2021-01-14,22.7
N92000002,Northern Ireland,nation,2021-01-13,23.0
N92000002,Northern Ireland,nation,2021-01-12,23.2
N92000002,Northern Ireland,nation,2021-01-11,23.4
N92000002,Northern Ireland,nation,2021-01-10,22.7
N92000002,Northern Ireland,nation,2021-01-09,21.7
N92000002,Northern Ireland,nation,2021-01-08,20.4
N92000002,Northern Ireland,nation,2021-01-07,18.1
N92000002,Northern Ireland,nation,2021-01-06,16.9
N92000002,Northern Ireland,nation,2021-01-05,16.0
N92000002,Northern Ireland,nation,2021-01-04,15.4
N92000002,Northern Ireland,nation,2021-01-03,15.0
N92000002,Northern Ireland,nation,2021-01-02,13.7
N92000002,Northern Ireland,nation,2021-01-01,13.2
N92000002,Northern Ireland,nation,2020-12-31,12.7
N92000002,Northern Ireland,nation,2020-12-30,12.0
N92000002,Northern Ireland,nation,2020-12-29,11.2
N92000002,Northern Ireland,nation,2020-12-28,10.0
N92000002,Northern Ireland,nation,2020-12-27,9.2
N92000002,Northern Ireland,nation,2020-12-26,8.9
N92000002,Northern Ireland,nation,2020-12-25,8.5
N92000002,Northern Ireland,nation,2020-12-24,8.5
N92000002,Northern Ireland,nation,2020-12-23,8.5
N92000002,Northern Ireland,nation,2020-12-22,8.5
N92000002,Northern Ireland,nation,2020-12-21,8.3
N92000002,Northern Ireland,nation,2020-12-20,8.3
N92000002,Northern Ireland,nation,2020-12-19,9.0
N92000002,Northern Ireland,nation,2020-12-18,9.0
N92000002,Northern Ireland,nation,2020-12-17,8.9
N92000002,Northern Ireland,nation,2020-12-16,8.6
N92000002,Northern Ireland,nation,2020-12-15,8.0
N92000002,Northern Ireland,nation,2020-12-14,8.4
N92000002,Northern Ireland,nation,2020-12-13,8.2
N92000002,Northern Ireland,nation,2020-12-12,8.0
N92000002,Northern Ireland,nation,2020-12-11,7.9
N92000002,Northern Ireland,nation,2020-12-10,8.0
N92000002,Northern Ireland,nation,2020-12-09,8.3
N92000002,Northern Ireland,nation,2020-12-08,8.3
N92000002,Northern Ireland,nation,2020-12-07,7.5
N92000002,Northern Ireland,nation,2020-12-06,7.0
N92000002,Northern Ireland,nation,2020-12-05,6.7
N92000002,Northern Ireland,nation,2020-12-04,6.2
N92000002,Northern Ireland,nation,2020-12-03,6.1
N92000002,Northern Ireland,nation,2020-12-02,5.8
N92000002,Northern Ireland,nation,2020-12-01,6.1
N92000002,Northern Ireland,nation,2020-11-30,5.9
N92000002,Northern Ireland,nation,2020-11-29,5.6
N92000002,Northern Ireland,nation,2020-11-28,5.5
N92000002,Northern Ireland,nation,2020-11-27,6.0
N92000002,Northern Ireland,nation,2020-11-26,6.3
N92000002,Northern Ireland,nation,2020-11-25,6.5
N92000002,Northern Ireland,nation,2020-11-24,6.8
N92000002,Northern Ireland,nation,2020-11-23,7.6
N92000002,Northern Ireland,nation,2020-11-22,8.4
N92000002,Northern Ireland,nation,2020-11-21,9.0
N92000002,Northern Ireland,nation,2020-11-20,9.5
N92000002,Northern Ireland,nation,2020-11-19,9.0
N92000002,Northern Ireland,nation,2020-11-18,8.9
N92000002,Northern Ireland,nation,2020-11-17,9.4
N92000002,Northern Ireland,nation,2020-11-16,10.1
N92000002,Northern Ireland,nation,2020-11-15,10.5
N92000002,Northern Ireland,nation,2020-11-14,10.6
N92000002,Northern Ireland,nation,2020-11-13,10.1
N92000002,Northern Ireland,nation,2020-11-12,10.7
N92000002,Northern Ireland,nation,2020-11-11,10.5
N92000002,Northern Ireland,nation,2020-11-10,10.1
N92000002,Northern Ireland,nation,2020-11-09,10.1
N92000002,Northern Ireland,nation,2020-11-08,10.2
N92000002,Northern Ireland,nation,2020-11-07,10.3
N92000002,Northern Ireland,nation,2020-11-06,10.4
N92000002,Northern Ireland,nation,2020-11-05,10.6
N92000002,Northern Ireland,nation,2020-11-04,11.6
N92000002,Northern Ireland,nation,2020-11-03,11.9
N92000002,Northern Ireland,nation,2020-11-02,11.6
N92000002,Northern Ireland,nation,2020-11-01,11.7
N92000002,Northern Ireland,nation,2020-10-31,12.0
N92000002,Northern Ireland,nation,2020-10-30,13.2
N92000002,Northern Ireland,nation,2020-10-29,13.2
N92000002,Northern Ireland,nation,2020-10-28,13.5
N92000002,Northern Ireland,nation,2020-10-27,13.1
N92000002,Northern Ireland,nation,2020-10-26,13.7
N92000002,Northern Ireland,nation,2020-10-25,13.3
N92000002,Northern Ireland,nation,2020-10-24,13.3
N92000002,Northern Ireland,nation,2020-10-23,12.7
N92000002,Northern Ireland,nation,2020-10-22,12.6
N92000002,Northern Ireland,nation,2020-10-21,12.6
N92000002,Northern Ireland,nation,2020-10-20,12.6
N92000002,Northern Ireland,nation,2020-10-19,11.4
N92000002,Northern Ireland,nation,2020-10-18,11.1
N92000002,Northern Ireland,nation,2020-10-17,11.0
N92000002,Northern Ireland,nation,2020-10-16,10.2
N92000002,Northern Ireland,nation,2020-10-15,9.8
N92000002,Northern Ireland,nation,2020-10-14,8.9
N92000002,Northern Ireland,nation,2020-10-13,8.8
N92000002,Northern Ireland,nation,2020-10-12,8.8
N92000002,Northern Ireland,nation,2020-10-11,8.5
N92000002,Northern Ireland,nation,2020-10-10,7.4
N92000002,Northern Ireland,nation,2020-10-09,7.3
N92000002,Northern Ireland,nation,2020-10-08,6.6
N92000002,Northern Ireland,nation,2020-10-07,6.1
N92000002,Northern Ireland,nation,2020-10-06,5.4
N92000002,Northern Ireland,nation,2020-10-05,4.3
N92000002,Northern Ireland,nation,2020-10-04,4.0
N92000002,Northern Ireland,nation,2020-10-03,3.6
N92000002,Northern Ireland,nation,2020-10-02,3.1
N92000002,Northern Ireland,nation,2020-10-01,2.6
N92000002,Northern Ireland,nation,2020-09-30,2.2
N92000002,Northern Ireland,nation,2020-09-29,1.9
N92000002,Northern Ireland,nation,2020-09-28,2.0
N92000002,Northern Ireland,nation,2020-09-27,1.7
N92000002,Northern Ireland,nation,2020-09-26,1.5
N92000002,Northern Ireland,nation,2020-09-25,1.3
N92000002,Northern Ireland,nation,2020-09-24,1.3
N92000002,Northern Ireland,nation,2020-09-23,1.3
N92000002,Northern Ireland,nation,2020-09-22,1.2
N92000002,Northern Ireland,nation,2020-09-21,1.1
N92000002,Northern Ireland,nation,2020-09-20,1.1
N92000002,Northern Ireland,nation,2020-09-19,1.1
N92000002,Northern Ireland,nation,2020-09-18,1.1
N92000002,Northern Ireland,nation,2020-09-17,1.1
N92000002,Northern Ireland,nation,2020-09-16,1.1
N92000002,Northern Ireland,nation,2020-09-15,1.0
N92000002,Northern Ireland,nation,2020-09-14,1.0
N92000002,Northern Ireland,nation,2020-09-13,0.7
N92000002,Northern Ireland,nation,2020-09-12,0.7
N92000002,Northern Ireland,nation,2020-09-11,0.7
N92000002,Northern Ireland,nation,2020-09-10,0.7
N92000002,Northern Ireland,nation,2020-09-09,0.5
N92000002,Northern Ireland,nation,2020-09-08,0.5
N92000002,Northern Ireland,nation,2020-09-07,0.4
N92000002,Northern Ireland,nation,2020-09-06,0.5
N92000002,Northern Ireland,nation,2020-09-05,0.3
N92000002,Northern Ireland,nation,2020-09-04,0.3
N92000002,Northern Ireland,nation,2020-09-03,0.3
N92000002,Northern Ireland,nation,2020-09-02,0.3
N92000002,Northern Ireland,nation,2020-09-01,0.3
N92000002,Northern Ireland,nation,2020-08-31,0.3
N92000002,Northern Ireland,nation,2020-08-30,0.5
N92000002,Northern Ireland,nation,2020-08-29,0.6
N92000002,Northern Ireland,nation,2020-08-28,0.7
N92000002,Northern Ireland,nation,2020-08-27,0.6
N92000002,Northern Ireland,nation,2020-08-26,0.7
N92000002,Northern Ireland,nation,2020-08-25,0.9
N92000002,Northern Ireland,nation,2020-08-24,0.9
N92000002,Northern Ireland,nation,2020-08-23,0.7
N92000002,Northern Ireland,nation,2020-08-22,0.7
N92000002,Northern Ireland,nation,2020-08-21,0.7
N92000002,Northern Ireland,nation,2020-08-20,0.8
N92000002,Northern Ireland,nation,2020-08-19,0.8
N92000002,Northern Ireland,nation,2020-08-18,0.6
N92000002,Northern Ireland,nation,2020-08-17,0.6
N92000002,Northern Ireland,nation,2020-08-16,0.5
N92000002,Northern Ireland,nation,2020-08-15,0.5
N92000002,Northern Ireland,nation,2020-08-14,0.5
N92000002,Northern Ireland,nation,2020-08-13,0.5
N92000002,Northern Ireland,nation,2020-08-12,0.4
N92000002,Northern Ireland,nation,2020-08-11,0.5
N92000002,Northern Ireland,nation,2020-08-10,0.5
N92000002,Northern Ireland,nation,2020-08-09,0.5
N92000002,Northern Ireland,nation,2020-08-08,0.5
N92000002,Northern Ireland,nation,2020-08-07,0.4
N92000002,Northern Ireland,nation,2020-08-06,0.4
N92000002,Northern Ireland,nation,2020-08-05,0.4
N92000002,Northern Ireland,nation,2020-08-04,0.3
N92000002,Northern Ireland,nation,2020-08-03,0.3
N92000002,Northern Ireland,nation,2020-08-02,0.3
N92000002,Northern Ireland,nation,2020-08-01,0.3
N92000002,Northern Ireland,nation,2020-07-31,0.2
N92000002,Northern Ireland,nation,2020-07-30,0.2
N92000002,Northern Ireland,nation,2020-07-29,0.2
N92000002,Northern Ireland,nation,2020-07-28,0.2
N92000002,Northern Ireland,nation,2020-07-27,0.2
N92000002,Northern Ireland,nation,2020-07-26,0.1
N92000002,Northern Ireland,nation,2020-07-25,0.1
N92000002,Northern Ireland,nation,2020-07-24,0.1
N92000002,Northern Ireland,nation,2020-07-23,0.1
N92000002,Northern Ireland,nation,2020-07-22,0.2
N92000002,Northern Ireland,nation,2020-07-21,0.2
N92000002,Northern Ireland,nation,2020-07-20,0.2
N92000002,Northern Ireland,nation,2020-07-19,0.2
N92000002,Northern Ireland,nation,2020-07-18,0.2
N92000002,Northern Ireland,nation,2020-07-17,0.2
N92000002,Northern Ireland,nation,2020-07-16,0.2
N92000002,Northern Ireland,nation,2020-07-15,0.1
N92000002,Northern Ireland,nation,2020-07-14,0.1
N92000002,Northern Ireland,nation,2020-07-13,0.1
N92000002,Northern Ireland,nation,2020-07-12,0.1
N92000002,Northern Ireland,nation,2020-07-11,0.1
N92000002,Northern Ireland,nation,2020-07-10,0.1
N92000002,Northern Ireland,nation,2020-07-09,0.1
N92000002,Northern Ireland,nation,2020-07-08,0.1
N92000002,Northern Ireland,nation,2020-07-07,0.0
N92000002,Northern Ireland,nation,2020-07-06,0.0
N92000002,Northern Ireland,nation,2020-07-05,0.0
N92000002,Northern Ireland,nation,2020-07-04,0.1
N92000002,Northern Ireland,nation,2020-07-03,0.1
N92000002,Northern Ireland,nation,2020-07-02,0.2
N92000002,Northern Ireland,nation,2020-07-01,0.2
N92000002,Northern Ireland,nation,2020-06-30,0.2
N92000002,Northern Ireland,nation,2020-06-29,0.2
N92000002,Northern Ireland,nation,2020-06-28,0.2
N92000002,Northern Ireland,nation,2020-06-27,0.2
N92000002,Northern Ireland,nation,2020-06-26,0.2
N92000002,Northern Ireland,nation,2020-06-25,0.2
N92000002,Northern Ireland,nation,2020-06-24,0.2
N92000002,Northern Ireland,nation,2020-06-23,0.2
N92000002,Northern Ireland,nation,2020-06-22,0.2
N92000002,Northern Ireland,nation,2020-06-21,0.2
N92000002,Northern Ireland,nation,2020-06-20,0.1
N92000002,Northern Ireland,nation,2020-06-19,0.2
N92000002,Northern Ireland,nation,2020-06-18,0.2
N92000002,Northern Ireland,nation,2020-06-17,0.2
N92000002,Northern Ireland,nation,2020-06-16,0.2
N92000002,Northern Ireland,nation,2020-06-15,0.3
N92000002,Northern Ireland,nation,2020-06-14,0.3
N92000002,Northern Ireland,nation,2020-06-13,0.3
N92000002,Northern Ireland,nation,2020-06-12,0.3
N92000002,Northern Ireland,nation,2020-06-11,0.2
N92000002,Northern Ireland,nation,2020-06-10,0.2
N92000002,Northern Ireland,nation,2020-06-09,0.4
N92000002,Northern Ireland,nation,2020-06-08,0.4
N92000002,Northern Ireland,nation,2020-06-07,0.6
N92000002,Northern Ireland,nation,2020-06-06,0.7
N92000002,Northern Ireland,nation,2020-06-05,0.7
N92000002,Northern Ireland,nation,2020-06-04,0.8
N92000002,Northern Ireland,nation,2020-06-03,0.8
N92000002,Northern Ireland,nation,2020-06-02,0.7
N92000002,Northern Ireland,nation,2020-06-01,0.8
N92000002,Northern Ireland,nation,2020-05-31,0.8
N92000002,Northern Ireland,nation,2020-05-30,0.7
N92000002,Northern Ireland,nation,2020-05-29,0.7
N92000002,Northern Ireland,nation,2020-05-28,0.7
N92000002,Northern Ireland,nation,2020-05-27,0.6
N92000002,Northern Ireland,nation,2020-05-26,0.7
N92000002,Northern Ireland,nation,2020-05-25,0.6
N92000002,Northern Ireland,nation,2020-05-24,0.6
N92000002,Northern Ireland,nation,2020-05-23,0.8
N92000002,Northern Ireland,nation,2020-05-22,0.9
N92000002,Northern Ireland,nation,2020-05-21,0.9
N92000002,Northern Ireland,nation,2020-05-20,1.2
N92000002,Northern Ireland,nation,2020-05-19,1.7
N92000002,Northern Ireland,nation,2020-05-18,1.9
N92000002,Northern Ireland,nation,2020-05-17,2.5
N92000002,Northern Ireland,nation,2020-05-16,2.7
N92000002,Northern Ireland,nation,2020-05-15,2.9
N92000002,Northern Ireland,nation,2020-05-14,3.0
N92000002,Northern Ireland,nation,2020-05-13,3.0
N92000002,Northern Ireland,nation,2020-05-12,2.7
N92000002,Northern Ireland,nation,2020-05-11,2.7
N92000002,Northern Ireland,nation,2020-05-10,2.2
N92000002,Northern Ireland,nation,2020-05-09,2.0
N92000002,Northern Ireland,nation,2020-05-08,1.9
N92000002,Northern Ireland,nation,2020-05-07,2.3
N92000002,Northern Ireland,nation,2020-05-06,2.8
N92000002,Northern Ireland,nation,2020-05-05,3.1
N92000002,Northern Ireland,nation,2020-05-04,3.1
N92000002,Northern Ireland,nation,2020-05-03,3.7
N92000002,Northern Ireland,nation,2020-05-02,3.7
N92000002,Northern Ireland,nation,2020-05-01,4.1
N92000002,Northern Ireland,nation,2020-04-30,4.1
N92000002,Northern Ireland,nation,2020-04-29,4.0
N92000002,Northern Ireland,nation,2020-04-28,4.2
N92000002,Northern Ireland,nation,2020-04-27,4.7
N92000002,Northern Ireland,nation,2020-04-26,5.1
N92000002,Northern Ireland,nation,2020-04-25,5.5
N92000002,Northern Ireland,nation,2020-04-24,5.2
N92000002,Northern Ireland,nation,2020-04-23,5.8
N92000002,Northern Ireland,nation,2020-04-22,6.0
N92000002,Northern Ireland,nation,2020-04-21,6.2
N92000002,Northern Ireland,nation,2020-04-20,6.2
N92000002,Northern Ireland,nation,2020-04-19,5.8
N92000002,Northern Ireland,nation,2020-04-18,6.0
N92000002,Northern Ireland,nation,2020-04-17,6.6
N92000002,Northern Ireland,nation,2020-04-16,6.0
N92000002,Northern Ireland,nation,2020-04-15,6.3
N92000002,Northern Ireland,nation,2020-04-14,6.3
N92000002,Northern Ireland,nation,2020-04-13,6.7
N92000002,Northern Ireland,nation,2020-04-12,7.0
N92000002,Northern Ireland,nation,2020-04-11,6.5
N92000002,Northern Ireland,nation,2020-04-10,6.5
N92000002,Northern Ireland,nation,2020-04-09,7.0
N92000002,Northern Ireland,nation,2020-04-08,6.5
N92000002,Northern Ireland,nation,2020-04-07,6.3
N92000002,Northern Ireland,nation,2020-04-06,5.9
N92000002,Northern Ireland,nation,2020-04-05,5.4
N92000002,Northern Ireland,nation,2020-04-04,5.6
N92000002,Northern Ireland,nation,2020-04-03,5.2
N92000002,Northern Ireland,nation,2020-04-02,4.8
N92000002,Northern Ireland,nation,2020-04-01,4.3
N92000002,Northern Ireland,nation,2020-03-31,3.6
N92000002,Northern Ireland,nation,2020-03-30,2.8
N92000002,Northern Ireland,nation,2020-03-29,2.6
N92000002,Northern Ireland,nation,2020-03-28,2.0
N92000002,Northern Ireland,nation,2020-03-27,1.4
N92000002,Northern Ireland,nation,2020-03-26,0.9
N92000002,Northern Ireland,nation,2020-03-25,0.7
N92000002,Northern Ireland,nation,2020-03-24,0.5
N92000002,Northern Ireland,nation,2020-03-23,0.4
N92000002,Northern Ireland,nation,2020-03-22,0.1
N92000002,Northern Ireland,nation,2020-03-21,0.1
N92000002,Northern Ireland,nation,2020-03-20,0.1
N92000002,Northern Ireland,nation,2020-03-19,0.1
N92000002,Northern Ireland,nation,2020-03-18,0.1
N92000002,Northern Ireland,nation,2020-03-17,0.1
N92000002,Northern Ireland,nation,2020-03-16,0.1
N92000002,Northern Ireland,nation,2020-03-15,0.1
N92000002,Northern Ireland,nation,2020-03-14,0.1
N92000002,Northern Ireland,nation,2020-03-13,0.1
N92000002,Northern Ireland,nation,2020-03-12,0.1
N92000002,Northern Ireland,nation,2020-03-11,0.1
N92000002,Northern Ireland,nation,2020-03-10,0.1
S92000003,Scotland,nation,2022-09-11,6.8
S92000003,Scotland,nation,2022-09-10,7.2
S92000003,Scotland,nation,2022-09-09,7.4
S92000003,Scotland,nation,2022-09-08,7.8
S92000003,Scotland,nation,2022-09-07,7.7
S92000003,Scotland,nation,2022-09-06,7.9
S92000003,Scotland,nation,2022-09-05,7.4
S92000003,Scotland,nation,2022-09-04,7.3
S92000003,Scotland,nation,2022-09-03,7.3
S92000003,Scotland,nation,2022-09-02,7.2
S92000003,Scotland,nation,2022-09-01,6.8
S92000003,Scotland,nation,2022-08-31,7.1
S92000003,Scotland,nation,2022-08-30,7.3
S92000003,Scotland,nation,2022-08-29,7.6
S92000003,Scotland,nation,2022-08-28,7.7
S92000003,Scotland,nation,2022-08-27,7.7
S92000003,Scotland,nation,2022-08-26,7.6
S92000003,Scotland,nation,2022-08-25,8.1
S92000003,Scotland,nation,2022-08-24,7.8
S92000003,Scotland,nation,2022-08-23,7.5
S92000003,Scotland,nation,2022-08-22,7.5
S92000003,Scotland,nation,2022-08-21,7.9
S92000003,Scotland,nation,2022-08-20,8.0
S92000003,Scotland,nation,2022-08-19,8.4
S92000003,Scotland,nation,2022-08-18,8.7
S92000003,Scotland,nation,2022-08-17,9.1
S92000003,Scotland,nation,2022-08-16,9.7
S92000003,Scotland,nation,2022-08-15,10.0
S92000003,Scotland,nation,2022-08-14,9.9
S92000003,Scotland,nation,2022-08-13,10.1
S92000003,Scotland,nation,2022-08-12,9.9
S92000003,Scotland,nation,2022-08-11,9.6
S92000003,Scotland,nation,2022-08-10,9.8
S92000003,Scotland,nation,2022-08-09,9.8
S92000003,Scotland,nation,2022-08-08,10.2
S92000003,Scotland,nation,2022-08-07,10.6
S92000003,Scotland,nation,2022-08-06,10.9
S92000003,Scotland,nation,2022-08-05,11.5
S92000003,Scotland,nation,2022-08-04,12.1
S92000003,Scotland,nation,2022-08-03,12.8
S92000003,Scotland,nation,2022-08-02,13.5
S92000003,Scotland,nation,2022-08-01,13.6
S92000003,Scotland,nation,2022-07-31,14.1
S92000003,Scotland,nation,2022-07-30,14.5
S92000003,Scotland,nation,2022-07-29,15.4
S92000003,Scotland,nation,2022-07-28,16.0
S92000003,Scotland,nation,2022-07-27,16.3
S92000003,Scotland,nation,2022-07-26,17.0
S92000003,Scotland,nation,2022-07-25,17.7
S92000003,Scotland,nation,2022-07-24,18.6
S92000003,Scotland,nation,2022-07-23,19.2
S92000003,Scotland,nation,2022-07-22,19.1
S92000003,Scotland,nation,2022-07-21,19.0
S92000003,Scotland,nation,2022-07-20,19.3
S92000003,Scotland,nation,2022-07-19,19.6
S92000003,Scotland,nation,2022-07-18,20.5
