areaCode,areaName,areaType,date,newDeaths28DaysByDeathDate
E12000001,North East,region,2021-07-03,4
E12000001,North East,region,2021-07-02,0
E12000001,North East,region,2021-07-01,4
E12000001,North East,region,2021-06-30,0
E12000001,North East,region,2021-06-29,1
E12000001,North East,region,2021-06-28,0
E12000001,North East,region,2021-06-27,1
E12000001,North East,region,2021-06-26,0
E12000001,North East,region,2021-06-25,1
E12000001,North East,region,2021-06-24,1
E12000001,North East,region,2021-06-23,0
E12000001,North East,region,2021-06-22,1
E12000001,North East,region,2021-06-21,1
E12000001,North East,region,2021-06-20,0
E12000001,North East,region,2021-06-19,0
E12000001,North East,region,2021-06-18,0
E12000001,North East,region,2021-06-17,0
E12000001,North East,region,2021-06-16,0
E12000001,North East,region,2021-06-15,0
E12000001,North East,region,2021-06-14,0
E12000001,North East,region,2021-06-13,0
E12000001,North East,region,2021-06-12,0
E12000001,North East,region,2021-06-11,0
E12000001,North East,region,2021-06-10,1
E12000001,North East,region,2021-06-09,0
E12000001,North East,region,2021-06-08,0
E12000001,North East,region,2021-06-07,0
E12000001,North East,region,2021-06-06,0
E12000001,North East,region,2021-06-05,0
E12000001,North East,region,2021-06-04,0
E12000001,North East,region,2021-06-03,0
E12000001,North East,region,2021-06-02,1
E12000001,North East,region,2021-06-01,0
E12000001,North East,region,2021-05-31,1
E12000001,North East,region,2021-05-30,0
E12000001,North East,region,2021-05-29,0
E12000001,North East,region,2021-05-28,0
E12000001,North East,region,2021-05-27,0
E12000001,North East,region,2021-05-26,0
E12000001,North East,region,2021-05-25,0
E12000001,North East,region,2021-05-24,0
E12000001,North East,region,2021-05-23,0
E12000001,North East,region,2021-05-22,0
E12000001,North East,region,2021-05-21,0
E12000001,North East,region,2021-05-20,0
E12000001,North East,region,2021-05-19,0
E12000001,North East,region,2021-05-18,0
E12000001,North East,region,2021-05-17,2
E12000001,North East,region,2021-05-16,0
E12000001,North East,region,2021-05-15,0
E12000001,North East,region,2021-05-14,0
E12000001,North East,region,2021-05-13,1
E12000001,North East,region,2021-05-12,2
E12000001,North East,region,2021-05-11,1
E12000001,North East,region,2021-05-10,0
E12000001,North East,region,2021-05-09,1
E12000001,North East,region,2021-05-08,0
E12000001,North East,region,2021-05-07,0
E12000001,North East,region,2021-05-06,0
E12000001,North East,region,2021-05-05,0
E12000001,North East,region,2021-05-04,1
E12000001,North East,region,2021-05-03,0
E12000001,North East,region,2021-05-02,0
E12000001,North East,region,2021-05-01,0
E12000001,North East,region,2021-04-30,0
E12000001,North East,region,2021-04-29,0
E12000001,North East,region,2021-04-28,1
E12000001,North East,region,2021-04-27,0
E12000001,North East,region,2021-04-26,2
E12000001,North East,region,2021-04-25,0
E12000001,North East,region,2021-04-24,0
E12000001,North East,region,2021-04-23,0
E12000001,North East,region,2021-04-22,1
E12000001,North East,region,2021-04-21,0
E12000001,North East,region,2021-04-20,0
E12000001,North East,region,2021-04-19,0
E12000001,North East,region,2021-04-18,0
E12000001,North East,region,2021-04-17,1
E12000001,North East,region,2021-04-16,0
E12000001,North East,region,2021-04-15,1
E12000001,North East,region,2021-04-14,2
E12000001,North East,region,2021-04-13,0
E12000001,North East,region,2021-04-12,0
E12000001,North East,region,2021-04-11,0
E12000001,North East,region,2021-04-10,0
E12000001,North East,region,2021-04-09,1
E12000001,North East,region,2021-04-08,2
E12000001,North East,region,2021-04-07,1
E12000001,North East,region,2021-04-06,3
E12000001,North East,region,2021-04-05,1
E12000001,North East,region,2021-04-04,0
E12000001,North East,region,2021-04-03,3
E12000001,North East,region,2021-04-02,1
E12000001,North East,region,2021-04-01,1
E12000001,North East,region,2021-03-31,2
E12000001,North East,region,2021-03-30,2
E12000001,North East,region,2021-03-29,1
E12000001,North East,region,2021-03-28,0
E12000001,North East,region,2021-03-27,3
E12000001,North East,region,2021-03-26,1
E12000001,North East,region,2021-03-25,1
E12000001,North East,region,2021-03-24,1
E12000001,North East,region,2021-03-23,4
E12000001,North East,region,2021-03-22,1
E12000001,North East,region,2021-03-21,2
E12000001,North East,region,2021-03-20,4
E12000001,North East,region,2021-03-19,0
E12000001,North East,region,2021-03-18,2
E12000001,North East,region,2021-03-17,5
E12000001,North East,region,2021-03-16,2
E12000001,North East,region,2021-03-15,1
E12000001,North East,region,2021-03-14,1
E12000001,North East,region,2021-03-13,7
E12000001,North East,region,2021-03-12,8
E12000001,North East,region,2021-03-11,3
E12000001,North East,region,2021-03-10,5
E12000001,North East,region,2021-03-09,5
E12000001,North East,region,2021-03-08,7
E12000001,North East,region,2021-03-07,6
E12000001,North East,region,2021-03-06,7
E12000001,North East,region,2021-03-05,10
E12000001,North East,region,2021-03-04,4
E12000001,North East,region,2021-03-03,8
E12000001,North East,region,2021-03-02,7
E12000001,North East,region,2021-03-01,10
E12000001,North East,region,2021-02-28,8
E12000001,North East,region,2021-02-27,9
E12000001,North East,region,2021-02-26,11
E12000001,North East,region,2021-02-25,10
E12000001,North East,region,2021-02-24,17
E12000001,North East,region,2021-02-23,11
E12000001,North East,region,2021-02-22,7
E12000001,North East,region,2021-02-21,13
E12000001,North East,region,2021-02-20,14
E12000001,North East,region,2021-02-19,21
E12000001,North East,region,2021-02-18,17
E12000001,North East,region,2021-02-17,15
E12000001,North East,region,2021-02-16,18
E12000001,North East,region,2021-02-15,26
E12000001,North East,region,2021-02-14,25
E12000001,North East,region,2021-02-13,20
E12000001,North East,region,2021-02-12,18
E12000001,North East,region,2021-02-11,15
E12000001,North East,region,2021-02-10,22
E12000001,North East,region,2021-02-09,23
E12000001,North East,region,2021-02-08,33
E12000001,North East,region,2021-02-07,31
E12000001,North East,region,2021-02-06,26
E12000001,North East,region,2021-02-05,34
E12000001,North East,region,2021-02-04,39
E12000001,North East,region,2021-02-03,35
E12000001,North East,region,2021-02-02,31
E12000001,North East,region,2021-02-01,31
E12000001,North East,region,2021-01-31,36
E12000001,North East,region,2021-01-30,30
E12000001,North East,region,2021-01-29,44
E12000001,North East,region,2021-01-28,38
E12000001,North East,region,2021-01-27,34
E12000001,North East,region,2021-01-26,33
E12000001,North East,region,2021-01-25,49
E12000001,North East,region,2021-01-24,39
E12000001,North East,region,2021-01-23,28
E12000001,North East,region,2021-01-22,43
E12000001,North East,region,2021-01-21,34
E12000001,North East,region,2021-01-20,42
E12000001,North East,region,2021-01-19,52
E12000001,North East,region,2021-01-18,37
E12000001,North East,region,2021-01-17,33
E12000001,North East,region,2021-01-16,32
E12000001,North East,region,2021-01-15,44
E12000001,North East,region,2021-01-14,41
E12000001,North East,region,2021-01-13,26
E12000001,North East,region,2021-01-12,35
E12000001,North East,region,2021-01-11,48
E12000001,North East,region,2021-01-10,36
E12000001,North East,region,2021-01-09,30
E12000001,North East,region,2021-01-08,31
E12000001,North East,region,2021-01-07,31
E12000001,North East,region,2021-01-06,24
E12000001,North East,region,2021-01-05,36
E12000001,North East,region,2021-01-04,26
E12000001,North East,region,2021-01-03,23
E12000001,North East,region,2021-01-02,23
E12000001,North East,region,2021-01-01,33
E12000001,North East,region,2020-12-31,19
E12000001,North East,region,2020-12-30,22
E12000001,North East,region,2020-12-29,23
E12000001,North East,region,2020-12-28,36
E12000001,North East,region,2020-12-27,31
E12000001,North East,region,2020-12-26,35
E12000001,North East,region,2020-12-25,18
E12000001,North East,region,2020-12-24,24
E12000001,North East,region,2020-12-23,24
E12000001,North East,region,2020-12-22,28
E12000001,North East,region,2020-12-21,18
E12000001,North East,region,2020-12-20,26
E12000001,North East,region,2020-12-19,24
E12000001,North East,region,2020-12-18,32
E12000001,North East,region,2020-12-17,21
E12000001,North East,region,2020-12-16,12
E12000001,North East,region,2020-12-15,17
E12000001,North East,region,2020-12-14,29
E12000001,North East,region,2020-12-13,16
E12000001,North East,region,2020-12-12,20
E12000001,North East,region,2020-12-11,21
E12000001,North East,region,2020-12-10,27
E12000001,North East,region,2020-12-09,16
E12000001,North East,region,2020-12-08,19
E12000001,North East,region,2020-12-07,27
E12000001,North East,region,2020-12-06,21
E12000001,North East,region,2020-12-05,27
E12000001,North East,region,2020-12-04,18
E12000001,North East,region,2020-12-03,20
E12000001,North East,region,2020-12-02,19
E12000001,North East,region,2020-12-01,19
E12000001,North East,region,2020-11-30,24
E12000001,North East,region,2020-11-29,28
E12000001,North East,region,2020-11-28,26
E12000001,North East,region,2020-11-27,23
E12000001,North East,region,2020-11-26,29
E12000001,North East,region,2020-11-25,28
E12000001,North East,region,2020-11-24,38
E12000001,North East,region,2020-11-23,34
E12000001,North East,region,2020-11-22,28
E12000001,North East,region,2020-11-21,31
E12000001,North East,region,2020-11-20,37
E12000001,North East,region,2020-11-19,31
E12000001,North East,region,2020-11-18,29
E12000001,North East,region,2020-11-17,32
E12000001,North East,region,2020-11-16,26
E12000001,North East,region,2020-11-15,32
E12000001,North East,region,2020-11-14,32
E12000001,North East,region,2020-11-13,28
E12000001,North East,region,2020-11-12,22
E12000001,North East,region,2020-11-11,21
E12000001,North East,region,2020-11-10,23
E12000001,North East,region,2020-11-09,30
E12000001,North East,region,2020-11-08,20
E12000001,North East,region,2020-11-07,25
E12000001,North East,region,2020-11-06,26
E12000001,North East,region,2020-11-05,23
E12000001,North East,region,2020-11-04,20
E12000001,North East,region,2020-11-03,17
E12000001,North East,region,2020-11-02,19
E12000001,North East,region,2020-11-01,25
E12000001,North East,region,2020-10-31,18
E12000001,North East,region,2020-10-30,26
E12000001,North East,region,2020-10-29,16
E12000001,North East,region,2020-10-28,27
E12000001,North East,region,2020-10-27,19
E12000001,North East,region,2020-10-26,21
E12000001,North East,region,2020-10-25,16
E12000001,North East,region,2020-10-24,14
E12000001,North East,region,2020-10-23,13
E12000001,North East,region,2020-10-22,22
E12000001,North East,region,2020-10-21,19
E12000001,North East,region,2020-10-20,19
E12000001,North East,region,2020-10-19,22
E12000001,North East,region,2020-10-18,15
E12000001,North East,region,2020-10-17,18
E12000001,North East,region,2020-10-16,15
E12000001,North East,region,2020-10-15,16
E12000001,North East,region,2020-10-14,16
E12000001,North East,region,2020-10-13,13
E12000001,North East,region,2020-10-12,11
E12000001,North East,region,2020-10-11,14
E12000001,North East,region,2020-10-10,16
E12000001,North East,region,2020-10-09,8
E12000001,North East,region,2020-10-08,13
E12000001,North East,region,2020-10-07,11
E12000001,North East,region,2020-10-06,10
E12000001,North East,region,2020-10-05,7
E12000001,North East,region,2020-10-04,9
E12000001,North East,region,2020-10-03,7
E12000001,North East,region,2020-10-02,18
E12000001,North East,region,2020-10-01,5
E12000001,North East,region,2020-09-30,3
E12000001,North East,region,2020-09-29,5
E12000001,North East,region,2020-09-28,6
E12000001,North East,region,2020-09-27,11
E12000001,North East,region,2020-09-26,8
E12000001,North East,region,2020-09-25,6
E12000001,North East,region,2020-09-24,1
E12000001,North East,region,2020-09-23,5
E12000001,North East,region,2020-09-22,2
E12000001,North East,region,2020-09-21,5
E12000001,North East,region,2020-09-20,3
E12000001,North East,region,2020-09-19,1
E12000001,North East,region,2020-09-18,3
E12000001,North East,region,2020-09-17,4
E12000001,North East,region,2020-09-16,2
E12000001,North East,region,2020-09-15,1
E12000001,North East,region,2020-09-14,1
E12000001,North East,region,2020-09-13,1
E12000001,North East,region,2020-09-12,0
E12000001,North East,region,2020-09-11,1
E12000001,North East,region,2020-09-10,0
E12000001,North East,region,2020-09-09,0
E12000001,North East,region,2020-09-08,0
E12000001,North East,region,2020-09-07,1
E12000001,North East,region,2020-09-06,1
E12000001,North East,region,2020-09-05,1
E12000001,North East,region,2020-09-04,0
E12000001,North East,region,2020-09-03,0
E12000001,North East,region,2020-09-02,0
E12000001,North East,region,2020-09-01,0
E12000001,North East,region,2020-08-31,0
E12000001,North East,region,2020-08-30,0
E12000001,North East,region,2020-08-29,1
E12000001,North East,region,2020-08-28,1
E12000001,North East,region,2020-08-27,0
E12000001,North East,region,2020-08-26,0
E12000001,North East,region,2020-08-25,0
E12000001,North East,region,2020-08-24,0
E12000001,North East,region,2020-08-23,0
E12000001,North East,region,2020-08-22,0
E12000001,North East,region,2020-08-21,0
E12000001,North East,region,2020-08-20,0
E12000001,North East,region,2020-08-19,0
E12000001,North East,region,2020-08-18,1
E12000001,North East,region,2020-08-17,1
E12000001,North East,region,2020-08-16,0
E12000001,North East,region,2020-08-15,1
E12000001,North East,region,2020-08-14,0
E12000001,North East,region,2020-08-13,0
E12000001,North East,region,2020-08-12,0
E12000001,North East,region,2020-08-11,1
E12000001,North East,region,2020-08-10,0
E12000001,North East,region,2020-08-09,0
E12000001,North East,region,2020-08-08,0
E12000001,North East,region,2020-08-07,0
E12000001,North East,region,2020-08-06,0
E12000001,North East,region,2020-08-05,0
E12000001,North East,region,2020-08-04,0
E12000001,North East,region,2020-08-03,0
E12000001,North East,region,2020-08-02,0
E12000001,North East,region,2020-08-01,0
E12000001,North East,region,2020-07-31,0
E12000001,North East,region,2020-07-30,0
E12000001,North East,region,2020-07-29,0
E12000001,North East,region,2020-07-28,0
E12000001,North East,region,2020-07-27,0
E12000001,North East,region,2020-07-26,0
E12000001,North East,region,2020-07-25,0
E12000001,North East,region,2020-07-24,0
E12000001,North East,region,2020-07-23,0
E12000001,North East,region,2020-07-22,0
E12000001,North East,region,2020-07-21,0
E12000001,North East,region,2020-07-20,0
E12000001,North East,region,2020-07-19,1
E12000001,North East,region,2020-07-18,0
E12000001,North East,region,2020-07-17,1
E12000001,North East,region,2020-07-16,0
E12000001,North East,region,2020-07-15,0
E12000001,North East,region,2020-07-14,0
E12000001,North East,region,2020-07-13,0
E12000001,North East,region,2020-07-12,0
E12000001,North East,region,2020-07-11,0
E12000001,North East,region,2020-07-10,0
E12000001,North East,region,2020-07-09,0
