areaCode,areaName,areaType,date,newAdmissions
N92000002,Northern Ireland,nation,2021-05-14,4
N92000002,Northern Ireland,nation,2021-05-13,2
N92000002,Northern Ireland,nation,2021-05-12,1
N92000002,Northern Ireland,nation,2021-05-11,2
N92000002,Northern Ireland,nation,2021-05-10,4
N92000002,Northern Ireland,nation,2021-05-09,2
N92000002,Northern Ireland,nation,2021-05-08,1
N92000002,Northern Ireland,nation,2021-05-07,1
N92000002,Northern Ireland,nation,2021-05-06,3
N92000002,Northern Ireland,nation,2021-05-05,3
N92000002,Northern Ireland,nation,2021-05-04,2
N92000002,Northern Ireland,nation,2021-05-03,5
N92000002,Northern Ireland,nation,2021-05-02,1
N92000002,Northern Ireland,nation,2021-05-01,2
N92000002,Northern Ireland,nation,2021-04-30,6
N92000002,Northern Ireland,nation,2021-04-29,2
N92000002,Northern Ireland,nation,2021-04-28,5
N92000002,Northern Ireland,nation,2021-04-27,3
N92000002,Northern Ireland,nation,2021-04-26,3
N92000002,Northern Ireland,nation,2021-04-25,4
N92000002,Northern Ireland,nation,2021-04-24,6
N92000002,Northern Ireland,nation,2021-04-23,4
N92000002,Northern Ireland,nation,2021-04-22,3
N92000002,Northern Ireland,nation,2021-04-21,7
N92000002,Northern Ireland,nation,2021-04-20,2
N92000002,Northern Ireland,nation,2021-04-19,1
N92000002,Northern Ireland,nation,2021-04-18,0
N92000002,Northern Ireland,nation,2021-04-17,2
N92000002,Northern Ireland,nation,2021-04-16,4
N92000002,Northern Ireland,nation,2021-04-15,3
N92000002,Northern Ireland,nation,2021-04-14,2
N92000002,Northern Ireland,nation,2021-04-13,4
N92000002,Northern Ireland,nation,2021-04-12,1
N92000002,Northern Ireland,nation,2021-04-11,3
N92000002,Northern Ireland,nation,2021-04-10,8
N92000002,Northern Ireland,nation,2021-04-09,2
N92000002,Northern Ireland,nation,2021-04-08,1
N92000002,Northern Ireland,nation,2021-04-07,5
N92000002,Northern Ireland,nation,2021-04-06,4
N92000002,Northern Ireland,nation,2021-04-05,1
N92000002,Northern Ireland,nation,2021-04-04,3
N92000002,Northern Ireland,nation,2021-04-03,5
N92000002,Northern Ireland,nation,2021-04-02,6
N92000002,Northern Ireland,nation,2021-04-01,6
N92000002,Northern Ireland,nation,2021-03-31,2
N92000002,Northern Ireland,nation,2021-03-30,2
N92000002,Northern Ireland,nation,2021-03-29,10
N92000002,Northern Ireland,nation,2021-03-28,5
N92000002,Northern Ireland,nation,2021-03-27,5
N92000002,Northern Ireland,nation,2021-03-26,5
N92000002,Northern Ireland,nation,2021-03-25,3
N92000002,Northern Ireland,nation,2021-03-24,6
N92000002,Northern Ireland,nation,2021-03-23,6
N92000002,Northern Ireland,nation,2021-03-22,6
N92000002,Northern Ireland,nation,2021-03-21,9
N92000002,Northern Ireland,nation,2021-03-20,3
N92000002,Northern Ireland,nation,2021-03-19,8
N92000002,Northern Ireland,nation,2021-03-18,4
N92000002,Northern Ireland,nation,2021-03-17,5
N92000002,Northern Ireland,nation,2021-03-16,8
N92000002,Northern Ireland,nation,2021-03-15,7
N92000002,Northern Ireland,nation,2021-03-14,6
N92000002,Northern Ireland,nation,2021-03-13,9
N92000002,Northern Ireland,nation,2021-03-12,9
N92000002,Northern Ireland,nation,2021-03-11,11
N92000002,Northern Ireland,nation,2021-03-10,9
N92000002,Northern Ireland,nation,2021-03-09,4
N92000002,Northern Ireland,nation,2021-03-08,5
N92000002,Northern Ireland,nation,2021-03-07,8
N92000002,Northern Ireland,nation,2021-03-06,10
N92000002,Northern Ireland,nation,2021-03-05,7
N92000002,Northern Ireland,nation,2021-03-04,9
N92000002,Northern Ireland,nation,2021-03-03,13
N92000002,Northern Ireland,nation,2021-03-02,13
N92000002,Northern Ireland,nation,2021-03-01,8
N92000002,Northern Ireland,nation,2021-02-28,10
N92000002,Northern Ireland,nation,2021-02-27,8
N92000002,Northern Ireland,nation,2021-02-26,9
N92000002,Northern Ireland,nation,2021-02-25,13
N92000002,Northern Ireland,nation,2021-02-24,14
N92000002,Northern Ireland,nation,2021-02-23,20
N92000002,Northern Ireland,nation,2021-02-22,17
N92000002,Northern Ireland,nation,2021-02-21,10
N92000002,Northern Ireland,nation,2021-02-20,13
N92000002,Northern Ireland,nation,2021-02-19,25
N92000002,Northern Ireland,nation,2021-02-18,23
N92000002,Northern Ireland,nation,2021-02-17,11
N92000002,Northern Ireland,nation,2021-02-16,15
N92000002,Northern Ireland,nation,2021-02-15,22
N92000002,Northern Ireland,nation,2021-02-14,9
N92000002,Northern Ireland,nation,2021-02-13,13
N92000002,Northern Ireland,nation,2021-02-12,15
N92000002,Northern Ireland,nation,2021-02-11,22
N92000002,Northern Ireland,nation,2021-02-10,17
N92000002,Northern Ireland,nation,2021-02-09,13
N92000002,Northern Ireland,nation,2021-02-08,21
N92000002,Northern Ireland,nation,2021-02-07,15
N92000002,Northern Ireland,nation,2021-02-06,21
N92000002,Northern Ireland,nation,2021-02-05,21
N92000002,Northern Ireland,nation,2021-02-04,16
N92000002,Northern Ireland,nation,2021-02-03,25
N92000002,Northern Ireland,nation,2021-02-02,37
N92000002,Northern Ireland,nation,2021-02-01,32
N92000002,Northern Ireland,nation,2021-01-31,20
N92000002,Northern Ireland,nation,2021-01-30,32
N92000002,Northern Ireland,nation,2021-01-29,43
N92000002,Northern Ireland,nation,2021-01-28,29
N92000002,Northern Ireland,nation,2021-01-27,37
N92000002,Northern Ireland,nation,2021-01-26,46
N92000002,Northern Ireland,nation,2021-01-25,34
N92000002,Northern Ireland,nation,2021-01-24,35
N92000002,Northern Ireland,nation,2021-01-23,32
N92000002,Northern Ireland,nation,2021-01-22,38
N92000002,Northern Ireland,nation,2021-01-21,46
N92000002,Northern Ireland,nation,2021-01-20,50
N92000002,Northern Ireland,nation,2021-01-19,46
N92000002,Northern Ireland,nation,2021-01-18,54
N92000002,Northern Ireland,nation,2021-01-17,47
N92000002,Northern Ireland,nation,2021-01-16,50
N92000002,Northern Ireland,nation,2021-01-15,47
N92000002,Northern Ireland,nation,2021-01-14,50
N92000002,Northern Ireland,nation,2021-01-13,55
N92000002,Northern Ireland,nation,2021-01-12,59
N92000002,Northern Ireland,nation,2021-01-11,63
N92000002,Northern Ireland,nation,2021-01-10,67
N92000002,Northern Ireland,nation,2021-01-09,59
N92000002,Northern Ireland,nation,2021-01-08,78
N92000002,Northern Ireland,nation,2021-01-07,55
N92000002,Northern Ireland,nation,2021-01-06,58
N92000002,Northern Ireland,nation,2021-01-05,63
N92000002,Northern Ireland,nation,2021-01-04,50
N92000002,Northern Ireland,nation,2021-01-03,48
N92000002,Northern Ireland,nation,2021-01-02,34
N92000002,Northern Ireland,nation,2021-01-01,35
N92000002,Northern Ireland,nation,2020-12-31,33
N92000002,Northern Ireland,nation,2020-12-30,41
N92000002,Northern Ireland,nation,2020-12-29,50
N92000002,Northern Ireland,nation,2020-12-28,44
N92000002,Northern Ireland,nation,2020-12-27,23
N92000002,Northern Ireland,nation,2020-12-26,24
N92000002,Northern Ireland,nation,2020-12-25,25
N92000002,Northern Ireland,nation,2020-12-24,21
N92000002,Northern Ireland,nation,2020-12-23,26
N92000002,Northern Ireland,nation,2020-12-22,26
N92000002,Northern Ireland,nation,2020-12-21,30
N92000002,Northern Ireland,nation,2020-12-20,16
N92000002,Northern Ireland,nation,2020-12-19,18
N92000002,Northern Ireland,nation,2020-12-18,24
N92000002,Northern Ireland,nation,2020-12-17,21
N92000002,Northern Ireland,nation,2020-12-16,27
N92000002,Northern Ireland,nation,2020-12-15,22
N92000002,Northern Ireland,nation,2020-12-14,30
N92000002,Northern Ireland,nation,2020-12-13,28
N92000002,Northern Ireland,nation,2020-12-12,19
N92000002,Northern Ireland,nation,2020-12-11,21
N92000002,Northern Ireland,nation,2020-12-10,16
N92000002,Northern Ireland,nation,2020-12-09,15
N92000002,Northern Ireland,nation,2020-12-08,30
N92000002,Northern Ireland,nation,2020-12-07,27
N92000002,Northern Ireland,nation,2020-12-06,23
N92000002,Northern Ireland,nation,2020-12-05,18
N92000002,Northern Ireland,nation,2020-12-04,22
N92000002,Northern Ireland,nation,2020-12-03,22
N92000002,Northern Ireland,nation,2020-12-02,15
N92000002,Northern Ireland,nation,2020-12-01,16
N92000002,Northern Ireland,nation,2020-11-30,17
N92000002,Northern Ireland,nation,2020-11-29,17
N92000002,Northern Ireland,nation,2020-11-28,8
N92000002,Northern Ireland,nation,2020-11-27,21
N92000002,Northern Ireland,nation,2020-11-26,16
N92000002,Northern Ireland,nation,2020-11-25,20
N92000002,Northern Ireland,nation,2020-11-24,12
N92000002,Northern Ireland,nation,2020-11-23,12
N92000002,Northern Ireland,nation,2020-11-22,15
N92000002,Northern Ireland,nation,2020-11-21,17
N92000002,Northern Ireland,nation,2020-11-20,28
N92000002,Northern Ireland,nation,2020-11-19,20
N92000002,Northern Ireland,nation,2020-11-18,25
N92000002,Northern Ireland,nation,2020-11-17,27
N92000002,Northern Ireland,nation,2020-11-16,27
N92000002,Northern Ireland,nation,2020-11-15,27
N92000002,Northern Ireland,nation,2020-11-14,26
N92000002,Northern Ireland,nation,2020-11-13,19
N92000002,Northern Ireland,nation,2020-11-12,18
N92000002,Northern Ireland,nation,2020-11-11,34
N92000002,Northern Ireland,nation,2020-11-10,41
N92000002,Northern Ireland,nation,2020-11-09,34
N92000002,Northern Ireland,nation,2020-11-08,28
N92000002,Northern Ireland,nation,2020-11-07,18
N92000002,Northern Ireland,nation,2020-11-06,30
N92000002,Northern Ireland,nation,2020-11-05,14
N92000002,Northern Ireland,nation,2020-11-04,27
N92000002,Northern Ireland,nation,2020-11-03,41
N92000002,Northern Ireland,nation,2020-11-02,36
N92000002,Northern Ireland,nation,2020-11-01,29
N92000002,Northern Ireland,nation,2020-10-31,21
N92000002,Northern Ireland,nation,2020-10-30,32
N92000002,Northern Ireland,nation,2020-10-29,33
N92000002,Northern Ireland,nation,2020-10-28,33
N92000002,Northern Ireland,nation,2020-10-27,36
N92000002,Northern Ireland,nation,2020-10-26,38
N92000002,Northern Ireland,nation,2020-10-25,35
N92000002,Northern Ireland,nation,2020-10-24,43
N92000002,Northern Ireland,nation,2020-10-23,33
N92000002,Northern Ireland,nation,2020-10-22,38
N92000002,Northern Ireland,nation,2020-10-21,26
N92000002,Northern Ireland,nation,2020-10-20,47
N92000002,Northern Ireland,nation,2020-10-19,30
N92000002,Northern Ireland,nation,2020-10-18,35
N92000002,Northern Ireland,nation,2020-10-17,31
N92000002,Northern Ireland,nation,2020-10-16,32
N92000002,Northern Ireland,nation,2020-10-15,38
N92000002,Northern Ireland,nation,2020-10-14,25
N92000002,Northern Ireland,nation,2020-10-13,26
N92000002,Northern Ireland,nation,2020-10-12,23
N92000002,Northern Ireland,nation,2020-10-11,33
N92000002,Northern Ireland,nation,2020-10-10,17
N92000002,Northern Ireland,nation,2020-10-09,23
N92000002,Northern Ireland,nation,2020-10-08,21
N92000002,Northern Ireland,nation,2020-10-07,24
N92000002,Northern Ireland,nation,2020-10-06,26
N92000002,Northern Ireland,nation,2020-10-05,17
N92000002,Northern Ireland,nation,2020-10-04,13
N92000002,Northern Ireland,nation,2020-10-03,15
N92000002,Northern Ireland,nation,2020-10-02,10
N92000002,Northern Ireland,nation,2020-10-01,11
N92000002,Northern Ireland,nation,2020-09-30,11
N92000002,Northern Ireland,nation,2020-09-29,4
N92000002,Northern Ireland,nation,2020-09-28,11
N92000002,Northern Ireland,nation,2020-09-27,6
N92000002,Northern Ireland,nation,2020-09-26,5
N92000002,Northern Ireland,nation,2020-09-25,2
N92000002,Northern Ireland,nation,2020-09-24,2
N92000002,Northern Ireland,nation,2020-09-23,6
N92000002,Northern Ireland,nation,2020-09-22,5
N92000002,Northern Ireland,nation,2020-09-21,6
N92000002,Northern Ireland,nation,2020-09-20,3
N92000002,Northern Ireland,nation,2020-09-19,1
N92000002,Northern Ireland,nation,2020-09-18,2
N92000002,Northern Ireland,nation,2020-09-17,2
N92000002,Northern Ireland,nation,2020-09-16,3
N92000002,Northern Ireland,nation,2020-09-15,4
N92000002,Northern Ireland,nation,2020-09-14,5
N92000002,Northern Ireland,nation,2020-09-13,3
N92000002,Northern Ireland,nation,2020-09-12,1
N92000002,Northern Ireland,nation,2020-09-11,2
N92000002,Northern Ireland,nation,2020-09-10,3
N92000002,Northern Ireland,nation,2020-09-09,1
N92000002,Northern Ireland,nation,2020-09-08,4
N92000002,Northern Ireland,nation,2020-09-07,0
N92000002,Northern Ireland,nation,2020-09-06,3
N92000002,Northern Ireland,nation,2020-09-05,0
N92000002,Northern Ireland,nation,2020-09-04,2
N92000002,Northern Ireland,nation,2020-09-03,0
N92000002,Northern Ireland,nation,2020-09-02,0
N92000002,Northern Ireland,nation,2020-09-01,2
N92000002,Northern Ireland,nation,2020-08-31,2
N92000002,Northern Ireland,nation,2020-08-30,0
N92000002,Northern Ireland,nation,2020-08-29,0
N92000002,Northern Ireland,nation,2020-08-28,2
N92000002,Northern Ireland,nation,2020-08-27,0
N92000002,Northern Ireland,nation,2020-08-26,0
N92000002,Northern Ireland,nation,2020-08-25,2
N92000002,Northern Ireland,nation,2020-08-24,5
N92000002,Northern Ireland,nation,2020-08-23,3
N92000002,Northern Ireland,nation,2020-08-22,1
N92000002,Northern Ireland,nation,2020-08-21,0
N92000002,Northern Ireland,nation,2020-08-20,3
N92000002,Northern Ireland,nation,2020-08-19,3
N92000002,Northern Ireland,nation,2020-08-18,2
N92000002,Northern Ireland,nation,2020-08-17,2
N92000002,Northern Ireland,nation,2020-08-16,2
N92000002,Northern Ireland,nation,2020-08-15,2
N92000002,Northern Ireland,nation,2020-08-14,2
N92000002,Northern Ireland,nation,2020-08-13,2
N92000002,Northern Ireland,nation,2020-08-12,0
N92000002,Northern Ireland,nation,2020-08-11,1
N92000002,Northern Ireland,nation,2020-08-10,1
N92000002,Northern Ireland,nation,2020-08-09,1
N92000002,Northern Ireland,nation,2020-08-08,3
N92000002,Northern Ireland,nation,2020-08-07,1
N92000002,Northern Ireland,nation,2020-08-06,1
N92000002,Northern Ireland,nation,2020-08-05,2
N92000002,Northern Ireland,nation,2020-08-04,0
N92000002,Northern Ireland,nation,2020-08-03,2
N92000002,Northern Ireland,nation,2020-08-02,0
N92000002,Northern Ireland,nation,2020-08-01,2
N92000002,Northern Ireland,nation,2020-07-31,0
N92000002,Northern Ireland,nation,2020-07-30,1
N92000002,Northern Ireland,nation,2020-07-29,1
N92000002,Northern Ireland,nation,2020-07-28,0
N92000002,Northern Ireland,nation,2020-07-27,1
N92000002,Northern Ireland,nation,2020-07-26,0
N92000002,Northern Ireland,nation,2020-07-25,1
N92000002,Northern Ireland,nation,2020-07-24,0
N92000002,Northern Ireland,nation,2020-07-23,0
N92000002,Northern Ireland,nation,2020-07-22,1
N92000002,Northern Ireland,nation,2020-07-21,0
N92000002,Northern Ireland,nation,2020-07-20,0
N92000002,Northern Ireland,nation,2020-07-19,0
N92000002,Northern Ireland,nation,2020-07-18,0
N92000002,Northern Ireland,nation,2020-07-17,1
N92000002,Northern Ireland,nation,2020-07-16,2
N92000002,Northern Ireland,nation,2020-07-15,0
N92000002,Northern Ireland,nation,2020-07-14,0
N92000002,Northern Ireland,nation,2020-07-13,1
N92000002,Northern Ireland,nation,2020-07-12,0
N92000002,Northern Ireland,nation,2020-07-11,0
N92000002,Northern Ireland,nation,2020-07-10,0
N92000002,Northern Ireland,nation,2020-07-09,0
N92000002,Northern Ireland,nation,2020-07-08,1
N92000002,Northern Ireland,nation,2020-07-07,0
N92000002,Northern Ireland,nation,2020-07-06,0
N92000002,Northern Ireland,nation,2020-07-05,0
N92000002,Northern Ireland,nation,2020-07-04,0
N92000002,Northern Ireland,nation,2020-07-03,0
N92000002,Northern Ireland,nation,2020-07-02,0
N92000002,Northern Ireland,nation,2020-07-01,0
N92000002,Northern Ireland,nation,2020-06-30,0
N92000002,Northern Ireland,nation,2020-06-29,0
N92000002,Northern Ireland,nation,2020-06-28,2
N92000002,Northern Ireland,nation,2020-06-27,0
N92000002,Northern Ireland,nation,2020-06-26,1
N92000002,Northern Ireland,nation,2020-06-25,0
N92000002,Northern Ireland,nation,2020-06-24,0
N92000002,Northern Ireland,nation,2020-06-23,0
N92000002,Northern Ireland,nation,2020-06-22,1
N92000002,Northern Ireland,nation,2020-06-21,1
N92000002,Northern Ireland,nation,2020-06-20,0
N92000002,Northern Ireland,nation,2020-06-19,2
N92000002,Northern Ireland,nation,2020-06-18,0
N92000002,Northern Ireland,nation,2020-06-17,0
N92000002,Northern Ireland,nation,2020-06-16,0
N92000002,Northern Ireland,nation,2020-06-15,0
N92000002,Northern Ireland,nation,2020-06-14,0
N92000002,Northern Ireland,nation,2020-06-13,2
N92000002,Northern Ireland,nation,2020-06-12,1
N92000002,Northern Ireland,nation,2020-06-11,1
N92000002,Northern Ireland,nation,2020-06-10,0
N92000002,Northern Ireland,nation,2020-06-09,1
N92000002,Northern Ireland,nation,2020-06-08,0
N92000002,Northern Ireland,nation,2020-06-07,0
N92000002,Northern Ireland,nation,2020-06-06,2
N92000002,Northern Ireland,nation,2020-06-05,0
N92000002,Northern Ireland,nation,2020-06-04,1
N92000002,Northern Ireland,nation,2020-06-03,3
N92000002,Northern Ireland,nation,2020-06-02,2
N92000002,Northern Ireland,nation,2020-06-01,3
N92000002,Northern Ireland,nation,2020-05-31,3
N92000002,Northern Ireland,nation,2020-05-30,1
N92000002,Northern Ireland,nation,2020-05-29,2
N92000002,Northern Ireland,nation,2020-05-28,2
N92000002,Northern Ireland,nation,2020-05-27,0
N92000002,Northern Ireland,nation,2020-05-26,5
N92000002,Northern Ireland,nation,2020-05-25,3
N92000002,Northern Ireland,nation,2020-05-24,1
N92000002,Northern Ireland,nation,2020-05-23,1
N92000002,Northern Ireland,nation,2020-05-22,1
N92000002,Northern Ireland,nation,2020-05-21,1
N92000002,Northern Ireland,nation,2020-05-20,2
N92000002,Northern Ireland,nation,2020-05-19,3
N92000002,Northern Ireland,nation,2020-05-18,2
N92000002,Northern Ireland,nation,2020-05-17,6
N92000002,Northern Ireland,nation,2020-05-16,3
N92000002,Northern Ireland,nation,2020-05-15,1
N92000002,Northern Ireland,nation,2020-05-14,6
N92000002,Northern Ireland,nation,2020-05-13,12
N92000002,Northern Ireland,nation,2020-05-12,6
N92000002,Northern Ireland,nation,2020-05-11,14
N92000002,Northern Ireland,nation,2020-05-10,9
N92000002,Northern Ireland,nation,2020-05-09,7
N92000002,Northern Ireland,nation,2020-05-08,3
N92000002,Northern Ireland,nation,2020-05-07,5
N92000002,Northern Ireland,nation,2020-05-06,7
N92000002,Northern Ireland,nation,2020-05-05,7
N92000002,Northern Ireland,nation,2020-05-04,4
N92000002,Northern Ireland,nation,2020-05-03,5
N92000002,Northern Ireland,nation,2020-05-02,5
N92000002,Northern Ireland,nation,2020-05-01,10
N92000002,Northern Ireland,nation,2020-04-30,16
N92000002,Northern Ireland,nation,2020-04-29,11
N92000002,Northern Ireland,nation,2020-04-28,8
N92000002,Northern Ireland,nation,2020-04-27,15
N92000002,Northern Ireland,nation,2020-04-26,6
N92000002,Northern Ireland,nation,2020-04-25,12
N92000002,Northern Ireland,nation,2020-04-24,10
N92000002,Northern Ireland,nation,2020-04-23,13
N92000002,Northern Ireland,nation,2020-04-22,15
N92000002,Northern Ireland,nation,2020-04-21,18
N92000002,Northern Ireland,nation,2020-04-20,23
N92000002,Northern Ireland,nation,2020-04-19,13
N92000002,Northern Ireland,nation,2020-04-18,7
N92000002,Northern Ireland,nation,2020-04-17,20
N92000002,Northern Ireland,nation,2020-04-16,18
N92000002,Northern Ireland,nation,2020-04-15,19
N92000002,Northern Ireland,nation,2020-04-14,18
N92000002,Northern Ireland,nation,2020-04-13,15
N92000002,Northern Ireland,nation,2020-04-12,17
N92000002,Northern Ireland,nation,2020-04-11,18
N92000002,Northern Ireland,nation,2020-04-10,8
N92000002,Northern Ireland,nation,2020-04-09,24
N92000002,Northern Ireland,nation,2020-04-08,19
N92000002,Northern Ireland,nation,2020-04-07,26
N92000002,Northern Ireland,nation,2020-04-06,20
N92000002,Northern Ireland,nation,2020-04-05,8
N92000002,Northern Ireland,nation,2020-04-04,18
N92000002,Northern Ireland,nation,2020-04-03,17
N92000002,Northern Ireland,nation,2020-04-02,15
N92000002,Northern Ireland,nation,2020-04-01,16
N92000002,Northern Ireland,nation,2020-03-31,18
N92000002,Northern Ireland,nation,2020-03-30,10
N92000002,Northern Ireland,nation,2020-03-29,12
N92000002,Northern Ireland,nation,2020-03-28,11
N92000002,Northern Ireland,nation,2020-03-27,9
N92000002,Northern Ireland,nation,2020-03-26,5
N92000002,Northern Ireland,nation,2020-03-25,3
N92000002,Northern Ireland,nation,2020-03-24,3
N92000002,Northern Ireland,nation,2020-03-23,7
N92000002,Northern Ireland,nation,2020-03-22,0
N92000002,Northern Ireland,nation,2020-03-21,0
N92000002,Northern Ireland,nation,2020-03-20,0
N92000002,Northern Ireland,nation,2020-03-19,0
N92000002,Northern Ireland,nation,2020-03-18,0
N92000002,Northern Ireland,nation,2020-03-17,0
N92000002,Northern Ireland,nation,2020-03-16,1
N92000002,Northern Ireland,nation,2020-03-15,0
N92000002,Northern Ireland,nation,2020-03-14,0
N92000002,Northern Ireland,nation,2020-03-13,0
N92000002,Northern Ireland,nation,2020-03-12,0
N92000002,Northern Ireland,nation,2020-03-11,0
N92000002,Northern Ireland,nation,2020-03-10,1
S92000003,Scotland,nation,2022-09-11,30
S92000003,Scotland,nation,2022-09-10,29
S92000003,Scotland,nation,2022-09-09,50
S92000003,Scotland,nation,2022-09-08,62
S92000003,Scotland,nation,2022-09-07,51
S92000003,Scotland,nation,2022-09-06,76
S92000003,Scotland,nation,2022-09-05,72
S92000003,Scotland,nation,2022-09-04,51
S92000003,Scotland,nation,2022-09-03,45
S92000003,Scotland,nation,2022-09-02,68
S92000003,Scotland,nation,2022-09-01,60
S92000003,Scotland,nation,2022-08-31,58
S92000003,Scotland,nation,2022-08-30,53
S92000003,Scotland,nation,2022-08-29,63
S92000003,Scotland,nation,2022-08-28,50
S92000003,Scotland,nation,2022-08-27,40
S92000003,Scotland,nation,2022-08-26,49
S92000003,Scotland,nation,2022-08-25,74
S92000003,Scotland,nation,2022-08-24,71
S92000003,Scotland,nation,2022-08-23,67
S92000003,Scotland,nation,2022-08-22,69
S92000003,Scotland,nation,2022-08-21,52
S92000003,Scotland,nation,2022-08-20,35
S92000003,Scotland,nation,2022-08-19,74
S92000003,Scotland,nation,2022-08-18,57
S92000003,Scotland,nation,2022-08-17,58
S92000003,Scotland,nation,2022-08-16,67
S92000003,Scotland,nation,2022-08-15,91
S92000003,Scotland,nation,2022-08-14,54
S92000003,Scotland,nation,2022-08-13,56
S92000003,Scotland,nation,2022-08-12,94
S92000003,Scotland,nation,2022-08-11,77
S92000003,Scotland,nation,2022-08-10,89
S92000003,Scotland,nation,2022-08-09,88
S92000003,Scotland,nation,2022-08-08,85
S92000003,Scotland,nation,2022-08-07,62
S92000003,Scotland,nation,2022-08-06,47
S92000003,Scotland,nation,2022-08-05,75
S92000003,Scotland,nation,2022-08-04,87
S92000003,Scotland,nation,2022-08-03,94
S92000003,Scotland,nation,2022-08-02,107
S92000003,Scotland,nation,2022-08-01,108
S92000003,Scotland,nation,2022-07-31,79
S92000003,Scotland,nation,2022-07-30,79
S92000003,Scotland,nation,2022-07-29,107
S92000003,Scotland,nation,2022-07-28,128
S92000003,Scotland,nation,2022-07-27,128
S92000003,Scotland,nation,2022-07-26,116
S92000003,Scotland,nation,2022-07-25,136
S92000003,Scotland,nation,2022-07-24,100
S92000003,Scotland,nation,2022-07-23,127
S92000003,Scotland,nation,2022-07-22,142
S92000003,Scotland,nation,2022-07-21,144
S92000003,Scotland,nation,2022-07-20,162
S92000003,Scotland,nation,2022-07-19,158
S92000003,Scotland,nation,2022-07-18,184
S92000003,Scotland,nation,2022-07-17,135
S92000003,Scotland,nation,2022-07-16,118
S92000003,Scotland,nation,2022-07-15,140
S92000003,Scotland,nation,2022-07-14,159
S92000003,Scotland,nation,2022-07-13,175
S92000003,Scotland,nation,2022-07-12,208
S92000003,Scotland,nation,2022-07-11,205
S92000003,Scotland,nation,2022-07-10,117
S92000003,Scotland,nation,2022-07-09,148
S92000003,Scotland,nation,2022-07-08,171
S92000003,Scotland,nation,2022-07-07,209
S92000003,Scotland,nation,2022-07-06,191
S92000003,Scotland,nation,2022-07-05,203
S92000003,Scotland,nation,2022-07-04,197
S92000003,Scotland,nation,2022-07-03,130
S92000003,Scotland,nation,2022-07-02,167
S92000003,Scotland,nation,2022-07-01,185
S92000003,Scotland,nation,2022-06-30,201
S92000003,Scotland,nation,2022-06-29,196
S92000003,Scotland,nation,2022-06-28,226
S92000003,Scotland,nation,2022-06-27,192
S92000003,Scotland,nation,2022-06-26,157
S92000003,Scotland,nation,2022-06-25,160
S92000003,Scotland,nation,2022-06-24,216
S92000003,Scotland,nation,2022-06-23,195
S92000003,Scotland,nation,2022-06-22,178
S92000003,Scotland,nation,2022-06-21,187
S92000003,Scotland,nation,2022-06-20,171
S92000003,Scotland,nation,2022-06-19,105
S92000003,Scotland,nation,2022-06-18,112
S92000003,Scotland,nation,2022-06-17,155
S92000003,Scotland,nation,2022-06-16,151
S92000003,Scotland,nation,2022-06-15,157
S92000003,Scotland,nation,2022-06-14,150
S92000003,Scotland,nation,2022-06-13,144
S92000003,Scotland,nation,2022-06-12,107
S92000003,Scotland,nation,2022-06-11,95
S92000003,Scotland,nation,2022-06-10,135
S92000003,Scotland,nation,2022-06-09,127
S92000003,Scotland,nation,2022-06-08,127
S92000003,Scotland,nation,2022-06-07,124
S92000003,Scotland,nation,2022-06-06,131
S92000003,Scotland,nation,2022-06-05,96
S92000003,Scotland,nation,2022-06-04,75
S92000003,Scotland,nation,2022-06-03,91
S92000003,Scotland,nation,2022-06-02,106
S92000003,Scotland,nation,2022-06-01,89
S92000003,Scotland,nation,2022-05-31,80
S92000003,Scotland,nation,2022-05-30,105
S92000003,Scotland,nation,2022-05-29,84
S92000003,Scotland,nation,2022-05-28,60
S92000003,Scotland,nation,2022-05-27,77
S92000003,Scotland,nation,2022-05-26,70
S92000003,Scotland,nation,2022-05-25,108
S92000003,Scotland,nation,2022-05-24,109
S92000003,Scotland,nation,2022-05-23,73
S92000003,Scotland,nation,2022-05-22,52
S92000003,Scotland,nation,2022-05-21,56
S92000003,Scotland,nation,2022-05-20,72
S92000003,Scotland,nation,2022-05-19,69
S92000003,Scotland,nation,2022-05-18,80
S92000003,Scotland,nation,2022-05-17,81
S92000003,Scotland,nation,2022-05-16,90
S92000003,Scotland,nation,2022-05-15,49
S92000003,Scotland,nation,2022-05-14,49
S92000003,Scotland,nation,2022-05-13,71
S92000003,Scotland,nation,2022-05-12,88
S92000003,Scotland,nation,2022-05-11,82
S92000003,Scotland,nation,2022-05-10,121
S92000003,Scotland,nation,2022-05-09,104
S92000003,Scotland,nation,2022-05-08,63
S92000003,Scotland,nation,2022-05-07,69
S92000003,Scotland,nation,2022-05-06,79
S92000003,Scotland,nation,2022-05-05,74
S92000003,Scotland,nation,2022-05-04,94
S92000003,Scotland,nation,2022-05-03,102
S92000003,Scotland,nation,2022-05-02,92
S92000003,Scotland,nation,2022-05-01,74
S92000003,Scotland,nation,2022-04-30,83
S92000003,Scotland,nation,2022-04-29,95
S92000003,Scotland,nation,2022-04-28,102
S92000003,Scotland,nation,2022-04-27,115
S92000003,Scotland,nation,2022-04-26,113
S92000003,Scotland,nation,2022-04-25,104
S92000003,Scotland,nation,2022-04-24,71
S92000003,Scotland,nation,2022-04-23,79
S92000003,Scotland,nation,2022-04-22,140
S92000003,Scotland,nation,2022-04-21,124
S92000003,Scotland,nation,2022-04-20,150
