country,COUNT,gender
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,M
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,M
US,1,F
US,1,F
US,1,M
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,M
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,M
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
IE,1,F
IE,1,F
IE,1,F
IE,1,F
IE,1,F
IE,1,F
IE,1,F
IE,1,F
IE,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,M
US,1,M
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
FR,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,M
US,1,F
US,1,F
US,1,M
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,M
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,M
US,1,F
US,1,M
US,1,M
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,M
US,1,M
US,1,F
US,1,F
IN,1,F
IN,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,M
US,1,M
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,M
US,1,F
US,1,F
US,1,M
US,1,M
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,M
US,1,M
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,M
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,M
US,1,M
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,M
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,M
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,M
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,M
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,M
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,M
US,1,M
US,1,M
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,M
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,M
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,M
US,1,M
US,1,M
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
IE,1,F
IE,1,F
IE,1,F
IE,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
IE,1,F
IE,1,M
IE,1,F
IE,1,F
IE,1,F
IE,1,F
IE,1,F
IE,1,F
IE,1,F
IE,1,F
IE,1,F
IE,1,F
IE,1,M
IE,1,M
IE,1,F
US,1,F
US,1,M
IE,1,F
IE,1,F
FR,1,M
FR,1,F
IE,1,F
US,1,F
US,1,F
US,1,F
US,1,M
RS,1,F
RS,1,M
RS,1,F
RS,1,F
RS,1,M
RS,1,F
RS,1,F
RS,1,F
IE,1,F
IE,1,M
IE,1,F
IE,1,M
IE,1,F
IE,1,F
IE,1,F
IE,1,F
IE,1,M
IE,1,F
IE,1,F
IE,1,F
IE,1,F
IE,1,F
IE,1,F
IE,1,M
IE,1,F
IE,1,F
IE,1,F
US,1,M
US,1,F
US,1,M
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,M
US,1,F
US,1,M
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
IN,1,F
IN,1,F
IN,1,F
IN,1,F
IN,1,F
IN,1,F
IN,1,F
US,1,M
US,1,F
US,1,F
CA,1,M
CA,1,F
CA,1,F
US,1,M
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,M
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
FR,1,F
US,1,F
US,1,F
US,1,F
US,1,F
FR,1,F
FR,1,M
FR,1,M
FR,1,F
FR,1,F
FR,1,F
FR,1,F
FR,1,M
FR,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,M
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,M
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,M
US,1,F
US,1,F
US,1,M
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,M
US,1,M
US,1,F
US,1,F
US,1,M
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,M
US,1,M
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,M
US,1,M
US,1,F
US,1,M
US,1,F
US,1,M
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
FR,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,M
US,1,F
US,1,M
US,1,M
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,M
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,M
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,M
US,1,F
US,1,F
IE,1,F
IE,1,F
IE,1,F
IE,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
IE,1,F
IE,1,F
IE,1,F
IE,1,F
IE,1,F
IE,1,F
IE,1,F
IE,1,F
IE,1,F
IE,1,F
IE,1,F
IE,1,M
IE,1,M
IE,1,F
IE,1,F
US,1,F
US,1,F
IE,1,M
IE,1,F
FR,1,F
FR,1,F
IE,1,F
US,1,F
US,1,F
US,1,M
US,1,F
RS,1,F
RS,1,F
RS,1,F
RS,1,F
RS,1,F
RS,1,M
RS,1,M
RS,1,F
IE,1,F
IE,1,F
IE,1,F
IE,1,F
IE,1,F
IE,1,M
IE,1,F
IE,1,M
IE,1,F
IE,1,F
IE,1,F
IE,1,F
IE,1,F
IE,1,F
IE,1,F
IE,1,F
IE,1,F
IE,1,F
IE,1,F
US,1,M
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,M
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
IN,1,F
IN,1,F
IN,1,F
IN,1,F
IN,1,F
IN,1,F
IN,1,F
US,1,F
US,1,F
US,1,F
CA,1,F
CA,1,F
CA,1,M
US,1,F
US,1,F
US,1,F
US,1,M
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
FR,1,F
US,1,F
US,1,F
US,1,F
US,1,F
FR,1,F
FR,1,F
FR,1,F
FR,1,F
FR,1,F
FR,1,F
FR,1,F
FR,1,F
FR,1,F
US,1,M
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,M
US,1,M
US,1,M
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,M
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,M
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,M
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,M
US,1,F
US,1,M
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,M
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
FR,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,M
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,M
US,1,M
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,M
US,1,M
US,1,F
US,1,F
US,1,M
US,1,M
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,M
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,M
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,M
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,M
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,M
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,M
US,1,M
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,M
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,M
US,1,M
FR,1,F
FR,1,M
FR,1,F
FR,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
FR,1,M
US,1,F
US,1,F
US,1,M
US,1,F
FR,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
FR,1,F
FR,1,M
FR,1,F
FR,1,F
FR,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
US,1,M
US,1,F
US,1,F
US,1,F
US,1,F
US,1,F
