areaCode,areaName,areaType,date,newCasesByPublishDate,newDeaths28DaysByPublishDate
E92000001,England,nation,2022-02-28,60595,106
E92000001,England,nation,2022-02-27,0,0
E92000001,England,nation,2022-02-26,0,0
E92000001,England,nation,2022-02-25,23526,97
E92000001,England,nation,2022-02-24,28193,99
E92000001,England,nation,2022-02-23,29703,140
E92000001,England,nation,2022-02-22,30080,170
E92000001,England,nation,2022-02-21,29753,10
E92000001,England,nation,2022-02-20,23831,69
E92000001,England,nation,2022-02-19,32230,123
E92000001,England,nation,2022-02-18,36900,130
E92000001,England,nation,2022-02-17,40376,156
E92000001,England,nation,2022-02-16,42756,170
E92000001,England,nation,2022-02-15,36471,214
E92000001,England,nation,2022-02-14,31943,23
E92000001,England,nation,2022-02-13,32316,50
E92000001,England,nation,2022-02-12,37791,147
E92000001,England,nation,2022-02-11,46736,160
E92000001,England,nation,2022-02-10,53993,170
E92000001,England,nation,2022-02-09,59193,242
E92000001,England,nation,2022-02-08,58453,294
E92000001,England,nation,2022-02-07,48601,34
E92000001,England,nation,2022-02-06,49533,61
E92000001,England,nation,2022-02-05,57377,232
E92000001,England,nation,2022-02-04,73185,228
E92000001,England,nation,2022-02-03,77189,258
E92000001,England,nation,2022-02-02,81446,519
E92000001,England,nation,2022-02-01,103353,185
E92000001,England,nation,2022-01-31,81720,37
E92000001,England,nation,2022-01-30,59559,75
E92000001,England,nation,2022-01-29,69137,275
E92000001,England,nation,2022-01-28,78711,247
E92000001,England,nation,2022-01-27,85288,302
E92000001,England,nation,2022-01-26,90587,300
E92000001,England,nation,2022-01-25,84302,409
E92000001,England,nation,2022-01-24,77232,44
E92000001,England,nation,2022-01-23,68913,58
E92000001,England,nation,2022-01-22,73331,262
E92000001,England,nation,2022-01-21,85902,255
E92000001,England,nation,2022-01-20,95974,280
E92000001,England,nation,2022-01-19,96545,301
E92000001,England,nation,2022-01-18,84987,400
E92000001,England,nation,2022-01-17,74249,63
E92000001,England,nation,2022-01-16,66273,79
E92000001,England,nation,2022-01-15,74576,266
E92000001,England,nation,2022-01-14,87857,221
E92000001,England,nation,2022-01-13,97770,284
E92000001,England,nation,2022-01-12,116173,361
E92000001,England,nation,2022-01-11,104833,358
E92000001,England,nation,2022-01-10,115998,55
E92000001,England,nation,2022-01-09,121228,84
E92000001,England,nation,2022-01-08,130330,282
E92000001,England,nation,2022-01-07,149405,193
E92000001,England,nation,2022-01-06,152306,203
E92000001,England,nation,2022-01-05,150232,316
E92000001,England,nation,2022-01-04,148725,25
E92000001,England,nation,2022-01-03,137541,42
E92000001,England,nation,2022-01-02,123547,59
E92000001,England,nation,2022-01-01,162572,154
E92000001,England,nation,2021-12-31,160276,178
E92000001,England,nation,2021-12-30,146604,317
E92000001,England,nation,2021-12-29,138287,38
E92000001,England,nation,2021-12-28,117093,15
E92000001,England,nation,2021-12-27,98515,143
E92000001,England,nation,2021-12-26,103558,0
E92000001,England,nation,2021-12-25,113628,0
E92000001,England,nation,2021-12-24,105069,114
E92000001,England,nation,2021-12-23,107055,125
E92000001,England,nation,2021-12-22,95795,123
E92000001,England,nation,2021-12-21,80916,154
E92000001,England,nation,2021-12-20,76065,35
E92000001,England,nation,2021-12-19,71702,38
E92000001,England,nation,2021-12-18,82426,111
E92000001,England,nation,2021-12-17,83693,98
E92000001,England,nation,2021-12-16,77299,122
E92000001,England,nation,2021-12-15,68868,129
E92000001,England,nation,2021-12-14,53093,138
E92000001,England,nation,2021-12-13,44931,26
E92000001,England,nation,2021-12-12,40713,44
E92000001,England,nation,2021-12-11,48540,117
E92000001,England,nation,2021-12-10,48908,90
E92000001,England,nation,2021-12-09,43550,113
E92000001,England,nation,2021-12-08,44019,134
E92000001,England,nation,2021-12-07,38866,161
E92000001,England,nation,2021-12-06,41525,34
E92000001,England,nation,2021-12-05,37396,41
E92000001,England,nation,2021-12-04,39949,104
E92000001,England,nation,2021-12-03,43888,115
E92000001,England,nation,2021-12-02,45880,104
E92000001,England,nation,2021-12-01,41519,141
E92000001,England,nation,2021-11-30,33590,143
E92000001,England,nation,2021-11-29,34906,21
E92000001,England,nation,2021-11-28,32136,40
E92000001,England,nation,2021-11-27,35798,112
E92000001,England,nation,2021-11-26,42272,125
E92000001,England,nation,2021-11-25,40382,113
E92000001,England,nation,2021-11-24,36511,129
E92000001,England,nation,2021-11-23,36550,140
E92000001,England,nation,2021-11-22,36478,34
E92000001,England,nation,2021-11-21,33513,47
E92000001,England,nation,2021-11-20,36339,133
E92000001,England,nation,2021-11-19,37006,123
E92000001,England,nation,2021-11-18,39315,144
E92000001,England,nation,2021-11-17,30638,159
E92000001,England,nation,2021-11-16,30853,190
E92000001,England,nation,2021-11-15,31440,29
E92000001,England,nation,2021-11-14,29404,51
E92000001,England,nation,2021-11-13,33493,141
E92000001,England,nation,2021-11-12,33155,122
E92000001,England,nation,2021-11-11,35472,151
E92000001,England,nation,2021-11-10,31541,170
E92000001,England,nation,2021-11-09,27872,230
E92000001,England,nation,2021-11-08,24979,32
E92000001,England,nation,2021-11-07,23779,47
E92000001,England,nation,2021-11-06,26250,125
E92000001,England,nation,2021-11-05,28490,151
E92000001,England,nation,2021-11-04,30166,152
E92000001,England,nation,2021-11-03,34317,181
E92000001,England,nation,2021-11-02,28531,255
E92000001,England,nation,2021-11-01,32081,13
E92000001,England,nation,2021-10-31,31479,59
E92000001,England,nation,2021-10-30,36204,138
E92000001,England,nation,2021-10-29,36853,148
E92000001,England,nation,2021-10-28,33903,124
E92000001,England,nation,2021-10-27,37502,169
E92000001,England,nation,2021-10-26,32280,208
E92000001,England,nation,2021-10-25,33309,34
E92000001,England,nation,2021-10-24,33221,34
E92000001,England,nation,2021-10-23,41259,125
E92000001,England,nation,2021-10-22,41745,143
E92000001,England,nation,2021-10-21,44363,66
E92000001,England,nation,2021-10-20,41498,134
E92000001,England,nation,2021-10-19,36712,189
E92000001,England,nation,2021-10-18,39473,22
E92000001,England,nation,2021-10-17,38543,41
E92000001,England,nation,2021-10-16,39624,123
E92000001,England,nation,2021-10-15,37691,94
E92000001,England,nation,2021-10-14,38488,110
E92000001,England,nation,2021-10-13,36458,101
E92000001,England,nation,2021-10-12,33287,147
E92000001,England,nation,2021-10-11,32349,15
E92000001,England,nation,2021-10-10,31096,34
E92000001,England,nation,2021-10-09,31259,111
E92000001,England,nation,2021-10-08,32157,109
E92000001,England,nation,2021-10-07,33305,71
E92000001,England,nation,2021-10-06,33450,99
E92000001,England,nation,2021-10-05,28846,140
E92000001,England,nation,2021-10-04,28251,13
E92000001,England,nation,2021-10-03,25176,30
E92000001,England,nation,2021-10-02,26794,103
E92000001,England,nation,2021-10-01,28836,80
E92000001,England,nation,2021-09-30,29826,87
E92000001,England,nation,2021-09-29,29036,111
E92000001,England,nation,2021-09-28,28808,141
E92000001,England,nation,2021-09-27,29329,23
E92000001,England,nation,2021-09-26,25538,37
E92000001,England,nation,2021-09-25,28087,104
E92000001,England,nation,2021-09-24,28199,120
E92000001,England,nation,2021-09-23,29045,131
E92000001,England,nation,2021-09-22,27317,121
E92000001,England,nation,2021-09-21,24973,174
E92000001,England,nation,2021-09-20,26905,27
E92000001,England,nation,2021-09-19,22173,34
E92000001,England,nation,2021-09-18,22956,131
E92000001,England,nation,2021-09-17,23265,130
E92000001,England,nation,2021-09-16,22949,123
E92000001,England,nation,2021-09-15,22078,151
E92000001,England,nation,2021-09-14,19739,152
E92000001,England,nation,2021-09-13,21077,32
E92000001,England,nation,2021-09-12,19913,42
E92000001,England,nation,2021-09-11,23825,143
E92000001,England,nation,2021-09-10,26653,114
E92000001,England,nation,2021-09-09,27049,138
E92000001,England,nation,2021-09-08,29286,158
E92000001,England,nation,2021-09-07,27545,183
E92000001,England,nation,2021-09-06,27202,28
E92000001,England,nation,2021-09-05,27022,58
E92000001,England,nation,2021-09-04,29614,102
E92000001,England,nation,2021-09-03,31726,96
E92000001,England,nation,2021-09-02,28686,144
E92000001,England,nation,2021-09-01,24723,184
E92000001,England,nation,2021-08-31,20967,36
E92000001,England,nation,2021-08-30,21324,42
E92000001,England,nation,2021-08-29,22501,49
E92000001,England,nation,2021-08-28,25118,119
E92000001,England,nation,2021-08-27,27545,86
E92000001,England,nation,2021-08-26,29417,121
E92000001,England,nation,2021-08-25,27350,135
E92000001,England,nation,2021-08-24,23474,152
E92000001,England,nation,2021-08-23,24158,29
E92000001,England,nation,2021-08-22,25952,33
E92000001,England,nation,2021-08-21,26982,97
E92000001,England,nation,2021-08-20,29576,92
E92000001,England,nation,2021-08-19,29762,95
E92000001,England,nation,2021-08-18,28648,86
E92000001,England,nation,2021-08-17,22712,154
E92000001,England,nation,2021-08-16,23171,20
E92000001,England,nation,2021-08-15,22859,54
E92000001,England,nation,2021-08-14,26700,83
E92000001,England,nation,2021-08-13,28679,86
E92000001,England,nation,2021-08-12,28093,81
E92000001,England,nation,2021-08-11,26647,91
E92000001,England,nation,2021-08-10,20630,132
E92000001,England,nation,2021-08-09,21915,26
E92000001,England,nation,2021-08-08,24196,35
E92000001,England,nation,2021-08-07,25877,88
E92000001,England,nation,2021-08-06,28321,81
E92000001,England,nation,2021-08-05,26512,69
E92000001,England,nation,2021-08-04,26393,101
E92000001,England,nation,2021-08-03,19012,123
E92000001,England,nation,2021-08-02,19175,17
E92000001,England,nation,2021-08-01,21645,52
E92000001,England,nation,2021-07-31,23949,54
E92000001,England,nation,2021-07-30,26241,55
E92000001,England,nation,2021-07-29,27524,67
E92000001,England,nation,2021-07-28,24367,73
E92000001,England,nation,2021-07-27,20290,121
E92000001,England,nation,2021-07-26,22181,12
E92000001,England,nation,2021-07-25,25434,26
E92000001,England,nation,2021-07-24,28968,74
E92000001,England,nation,2021-07-23,32792,56
E92000001,England,nation,2021-07-22,35939,58
E92000001,England,nation,2021-07-21,39504,63
E92000001,England,nation,2021-07-20,43261,82
E92000001,England,nation,2021-07-19,34657,15
E92000001,England,nation,2021-07-18,44777,21
E92000001,England,nation,2021-07-17,50955,35
E92000001,England,nation,2021-07-16,47360,42
E92000001,England,nation,2021-07-15,44523,44
E92000001,England,nation,2021-07-14,37895,36
E92000001,England,nation,2021-07-13,32883,45
E92000001,England,nation,2021-07-12,30619,6
E92000001,England,nation,2021-07-11,28421,25
E92000001,England,nation,2021-07-10,29732,26
E92000001,England,nation,2021-07-09,31231,22
E92000001,England,nation,2021-07-08,28421,31
E92000001,England,nation,2021-07-07,27516,28
E92000001,England,nation,2021-07-06,25295,30
E92000001,England,nation,2021-07-05,23286,7
E92000001,England,nation,2021-07-04,20454,15
E92000001,England,nation,2021-07-03,21317,15
E92000001,England,nation,2021-07-02,22393,22
E92000001,England,nation,2021-07-01,22948,16
E92000001,England,nation,2021-06-30,21293,11
E92000001,England,nation,2021-06-29,16802,22
E92000001,England,nation,2021-06-28,18702,3
E92000001,England,nation,2021-06-27,11560,9
E92000001,England,nation,2021-06-26,15136,20
E92000001,England,nation,2021-06-25,13498,15
E92000001,England,nation,2021-06-24,13068,16
E92000001,England,nation,2021-06-23,12765,13
E92000001,England,nation,2021-06-22,9096,23
E92000001,England,nation,2021-06-21,8766,5
E92000001,England,nation,2021-06-20,7778,6
E92000001,England,nation,2021-06-19,8954,12
E92000001,England,nation,2021-06-18,9185,9
E92000001,England,nation,2021-06-17,9371,15
E92000001,England,nation,2021-06-16,7642,8
E92000001,England,nation,2021-06-15,6486,8
E92000001,England,nation,2021-06-14,6647,3
E92000001,England,nation,2021-06-13,6269,7
E92000001,England,nation,2021-06-12,6601,10
E92000001,England,nation,2021-06-11,6782,16
E92000001,England,nation,2021-06-10,6436,5
E92000001,England,nation,2021-06-09,6201,5
E92000001,England,nation,2021-06-08,5250,13
E92000001,England,nation,2021-06-07,4913,0
E92000001,England,nation,2021-06-06,4405,4
E92000001,England,nation,2021-06-05,4810,12
E92000001,England,nation,2021-06-04,5102,9
E92000001,England,nation,2021-06-03,4310,13
E92000001,England,nation,2021-06-02,3486,11
E92000001,England,nation,2021-06-01,2539,0
E92000001,England,nation,2021-05-31,2854,0
E92000001,England,nation,2021-05-30,2621,6
E92000001,England,nation,2021-05-29,2747,6
E92000001,England,nation,2021-05-28,3434,8
E92000001,England,nation,2021-05-27,2936,8
E92000001,England,nation,2021-05-26,2540,8
E92000001,England,nation,2021-05-25,2081,13
E92000001,England,nation,2021-05-24,1972,3
E92000001,England,nation,2021-05-23,1734,3
E92000001,England,nation,2021-05-22,2242,6
E92000001,England,nation,2021-05-21,2303,6
E92000001,England,nation,2021-05-20,2307,6
E92000001,England,nation,2021-05-19,2151,3
E92000001,England,nation,2021-05-18,2008,5
E92000001,England,nation,2021-05-17,1645,3
E92000001,England,nation,2021-05-16,1471,3
E92000001,England,nation,2021-05-15,1614,7
E92000001,England,nation,2021-05-14,1828,15
E92000001,England,nation,2021-05-13,2229,8
E92000001,England,nation,2021-05-12,1804,11
E92000001,England,nation,2021-05-11,2117,18
E92000001,England,nation,2021-05-10,2009,0
E92000001,England,nation,2021-05-09,1418,2
E92000001,England,nation,2021-05-08,1742,5
E92000001,England,nation,2021-05-07,2142,13
E92000001,England,nation,2021-05-06,2194,12
E92000001,England,nation,2021-05-05,1906,27
E92000001,England,nation,2021-05-04,1659,3
E92000001,England,nation,2021-05-03,1453,1
E92000001,England,nation,2021-05-02,1377,13
E92000001,England,nation,2021-05-01,1642,6
E92000001,England,nation,2021-04-30,2046,14
E92000001,England,nation,2021-04-29,2103,15
E92000001,England,nation,2021-04-28,1829,27
E92000001,England,nation,2021-04-27,2410,16
E92000001,England,nation,2021-04-26,1752,3
E92000001,England,nation,2021-04-25,1401,7
E92000001,England,nation,2021-04-24,1804,27
E92000001,England,nation,2021-04-23,2277,38
E92000001,England,nation,2021-04-22,2315,11
E92000001,England,nation,2021-04-21,1943,20
E92000001,England,nation,2021-04-20,2169,28
E92000001,England,nation,2021-04-19,2550,2
E92000001,England,nation,2021-04-18,1495,7
E92000001,England,nation,2021-04-17,1897,31
E92000001,England,nation,2021-04-16,2225,30
E92000001,England,nation,2021-04-15,2171,25
E92000001,England,nation,2021-04-14,2054,34
E92000001,England,nation,2021-04-13,2070,18
E92000001,England,nation,2021-04-12,3222,13
E92000001,England,nation,2021-04-11,1338,3
E92000001,England,nation,2021-04-10,2032,33
E92000001,England,nation,2021-04-09,2638,51
E92000001,England,nation,2021-04-08,2486,44
E92000001,England,nation,2021-04-07,2304,40
E92000001,England,nation,2021-04-06,1937,15
E92000001,England,nation,2021-04-05,2236,16
E92000001,England,nation,2021-04-04,1954,10
E92000001,England,nation,2021-04-03,2847,8
E92000001,England,nation,2021-04-02,2881,47
E92000001,England,nation,2021-04-01,3784,41
E92000001,England,nation,2021-03-31,3327,36
E92000001,England,nation,2021-03-30,3384,39
E92000001,England,nation,2021-03-29,4112,22
E92000001,England,nation,2021-03-28,3153,17
E92000001,England,nation,2021-03-27,3813,43
E92000001,England,nation,2021-03-26,5273,61
E92000001,England,nation,2021-03-25,5286,49
E92000001,England,nation,2021-03-24,4615,92
E92000001,England,nation,2021-03-23,4583,103
E92000001,England,nation,2021-03-22,4746,16
E92000001,England,nation,2021-03-21,4459,26
E92000001,England,nation,2021-03-20,4732,82
E92000001,England,nation,2021-03-19,3809,81
E92000001,England,nation,2021-03-18,5213,83
E92000001,England,nation,2021-03-17,4827,121
E92000001,England,nation,2021-03-16,4391,101
E92000001,England,nation,2021-03-15,4264,61
E92000001,England,nation,2021-03-14,3774,40
E92000001,England,nation,2021-03-13,4539,106
E92000001,England,nation,2021-03-12,5529,145
E92000001,England,nation,2021-03-11,5744,138
E92000001,England,nation,2021-03-10,4863,156
E92000001,England,nation,2021-03-09,4894,207
E92000001,England,nation,2021-03-08,3903,62
E92000001,England,nation,2021-03-07,4497,61
E92000001,England,nation,2021-03-06,5118,135
E92000001,England,nation,2021-03-05,5053,211
E92000001,England,nation,2021-03-04,5643,202
E92000001,England,nation,2021-03-03,5408,264
E92000001,England,nation,2021-03-02,5530,307
E92000001,England,nation,2021-03-01,4738,99
E92000001,England,nation,2021-02-28,5080,115
E92000001,England,nation,2021-02-27,6527,254
E92000001,England,nation,2021-02-26,7393,300
E92000001,England,nation,2021-02-25,8623,266
E92000001,England,nation,2021-02-24,8644,380
E92000001,England,nation,2021-02-23,7292,483
E92000001,England,nation,2021-02-22,9420,165
E92000001,England,nation,2021-02-21,8408,190
E92000001,England,nation,2021-02-20,8964,397
E92000001,England,nation,2021-02-19,10296,481
E92000001,England,nation,2021-02-18,10740,377
E92000001,England,nation,2021-02-17,10926,638
E92000001,England,nation,2021-02-16,9236,733
E92000001,England,nation,2021-02-15,8609,210
E92000001,England,nation,2021-02-14,9499,228
E92000001,England,nation,2021-02-13,11697,544
E92000001,England,nation,2021-02-12,13299,657
E92000001,England,nation,2021-02-11,12001,594
E92000001,England,nation,2021-02-10,11551,926
E92000001,England,nation,2021-02-09,10916,974
E92000001,England,nation,2021-02-08,12270,304
E92000001,England,nation,2021-02-07,14466,329
E92000001,England,nation,2021-02-06,16302,724
E92000001,England,nation,2021-02-05,17314,892
E92000001,England,nation,2021-02-04,18529,817
E92000001,England,nation,2021-02-03,17265,1173
E92000001,England,nation,2021-02-02,15021,1356
E92000001,England,nation,2021-02-01,16815,368
E92000001,England,nation,2021-01-31,19054,528
E92000001,England,nation,2021-01-30,21089,1098
E92000001,England,nation,2021-01-29,26709,1124
E92000001,England,nation,2021-01-28,26182,1088
E92000001,England,nation,2021-01-27,22914,1568
E92000001,England,nation,2021-01-26,17920,1520
E92000001,England,nation,2021-01-25,20149,548
E92000001,England,nation,2021-01-24,27580,551
