average,end,start
0.028936526289440004,2020-09-25T15:30:29.951000Z,2020-09-25T13:48:13.969000Z
0.032798731952270004,2020-09-26T15:11:32.908000Z,2020-09-26T13:29:42.126000Z
0.036546773193934005,2020-09-27T14:52:39.947000Z,2020-09-27T13:12:56.001000Z
0.034432693483827,2020-09-28T16:15:03.570000Z,2020-09-28T14:31:41.829000Z
0.037163589981574,2020-09-29T15:55:55.730000Z,2020-09-29T14:12:59.428000Z
0.032969907416324,2020-09-30T15:36:48.012000Z,2020-09-30T13:54:26.390000Z
0.031146107644621,2020-10-01T15:17:52.885000Z,2020-10-01T13:35:53.707000Z
0.031501759615677,2020-10-02T14:58:59.085000Z,2020-10-02T13:18:32.060000Z
0.030689814078964,2020-10-03T16:20:09.754000Z,2020-10-03T14:37:59.051000Z
0.029620439141116003,2020-10-04T16:01:55.046000Z,2020-10-04T14:19:17.583000Z
0.031862547049721,2020-10-05T15:43:14.213000Z,2020-10-05T14:00:39.390000Z
0.030073903811474,2020-10-06T15:24:14.303000Z,2020-10-06T13:42:05.640000Z
0.031902141709144,2020-10-07T15:05:18.108000Z,2020-10-07T13:23:37.164000Z
0.031396825332194005,2020-10-08T16:27:38.020000Z,2020-10-08T13:06:46.729000Z
0.030883927471907,2020-10-09T16:08:44.230000Z,2020-10-09T14:25:36.768000Z
0.033252168417492005,2020-10-10T15:49:37.604000Z,2020-10-10T14:06:50.661000Z
0.034172959702107,2020-10-11T15:30:35.780000Z,2020-10-11T13:48:17.036000Z
0.031406302845408005,2020-10-12T15:11:38.875000Z,2020-10-12T13:29:55.171000Z
0.031824777196896005,2020-10-13T16:33:11.638000Z,2020-10-13T13:12:56.705000Z
0.033557199985098006,2020-10-14T16:15:09.695000Z,2020-10-14T14:31:47.832000Z
0.035247203149524,2020-10-15T15:56:01.393000Z,2020-10-15T14:13:05.090000Z
0.034150764121548,2020-10-16T15:36:58.223000Z,2020-10-16T13:54:35.549000Z
0.033075650279911,2020-10-17T15:17:58.562000Z,2020-10-17T13:36:00.578000Z
0.033470456427955,2020-10-18T14:59:06.943000Z,2020-10-18T13:17:46.038000Z
0.032027129549533004,2020-10-19T14:39:13.405000Z,2020-10-19T14:38:07.046000Z
0.030608062086125,2020-10-20T16:02:25.291000Z,2020-10-20T14:19:26.468000Z
0.030592749540863003,2020-10-21T15:43:20.473000Z,2020-10-21T14:00:42.650000Z
0.033127429524382,2020-10-22T15:24:19.977000Z,2020-10-22T13:42:11.192000Z
0.031073762655106002,2020-10-23T15:05:24.522000Z,2020-10-23T13:23:45.136000Z
0.032568424739516,2020-10-24T16:27:44.332000Z,2020-10-24T14:44:22.829000Z
0.032198115477113,2020-10-25T15:08:43.358000Z,2020-10-25T13:25:37.576000Z
0.031234797536105002,2020-10-26T14:49:43.703000Z,2020-10-26T13:06:58.320000Z
0.029695333625242,2020-10-27T14:30:41.649000Z,2020-10-27T12:48:22.785000Z
0.029682864182141003,2020-10-28T14:11:46.076000Z,2020-10-28T12:30:09.691000Z
0.028088975298617,2020-10-29T13:52:27.315000Z,2020-10-29T13:50:48.197000Z
0.029945492340498002,2020-10-30T15:15:16.051000Z,2020-10-30T13:31:50.348000Z
0.028030109507116003,2020-10-31T14:56:06.563000Z,2020-10-31T13:13:10.259000Z
0.028568098866022,2020-11-01T14:37:03.795000Z,2020-11-01T12:54:39.890000Z
0.030498988991386002,2020-11-02T14:18:04.027000Z,2020-11-02T12:36:07.362000Z
0.031285400324988,2020-11-03T13:59:10.418000Z,2020-11-03T12:17:51.552000Z
0.033146579843565005,2020-11-04T15:20:37.798000Z,2020-11-04T13:38:10.653000Z
0.031819529400634004,2020-11-05T15:02:32.031000Z,2020-11-05T13:19:28.168000Z
0.031788038370346,2020-11-06T14:43:26.268000Z,2020-11-06T13:00:52.284000Z
0.031188612230695002,2020-11-07T14:24:25.547000Z,2020-11-07T12:42:32.842000Z
0.033097746731467,2020-11-08T14:05:05.267000Z,2020-11-08T12:23:52.881000Z
0.031344897465825,2020-11-09T15:27:25.575000Z,2020-11-09T12:06:58.039000Z
0.032319756331188006,2020-11-10T15:08:46.097000Z,2020-11-10T13:25:39.713000Z
0.029309693723917004,2020-11-11T13:07:29.576000Z,2020-11-11T13:07:23.696000Z
0.031736322716749005,2020-11-12T14:30:26.605000Z,2020-11-12T12:48:33.059000Z
0.032119115177846005,2020-11-13T14:11:49.046000Z,2020-11-13T12:30:03.060000Z
0.030246891275937004,2020-11-14T15:33:10.796000Z,2020-11-14T13:50:44.491000Z
0.028470557334367003,2020-11-15T15:14:41.759000Z,2020-11-15T13:31:59.375000Z
0.031242115308710003,2020-11-16T14:55:52.201000Z,2020-11-16T13:13:20.136000Z
0.029527279248429003,2020-11-17T14:36:22.085000Z,2020-11-17T12:54:39.459000Z
0.029913804385377003,2020-11-18T14:18:09.009000Z,2020-11-18T12:36:10.183000Z
0.033907243581388004,2020-11-19T13:59:14.894000Z,2020-11-19T12:17:54.827000Z
0.031881348286964005,2020-11-20T13:39:54.619000Z,2020-11-20T13:38:13.821000Z
0.032623847032259005,2020-11-21T15:01:52.371000Z,2020-11-21T13:19:28.585000Z
0.032593543636813,2020-11-22T14:43:08.458000Z,2020-11-22T13:00:55.592000Z
0.033809716174812,2020-11-23T14:24:06.547000Z,2020-11-23T12:42:21.400000Z
0.032006593682795,2020-11-24T14:05:32.896000Z,2020-11-24T12:23:53.270000Z
0.033104443105478006,2020-11-25T13:46:44.424000Z,2020-11-25T12:07:01.075000Z
0.033121282277706006,2020-11-26T15:07:58.739000Z,2020-11-26T13:25:43.354000Z
0.034220686713524004,2020-11-27T14:49:05.465000Z,2020-11-27T13:07:05.199000Z
0.033518485663604006,2020-11-28T14:30:23.233000Z,2020-11-28T12:48:34.126000Z
0.032833082921441,2020-11-29T14:11:32.240000Z,2020-11-29T12:30:01.013000Z
0.031275347727968,2020-11-30T13:52:54.205000Z,2020-11-30T12:13:04.977000Z
0.032148794077026005,2020-12-01T13:34:04.692000Z,2020-12-01T13:32:01.215000Z
0.033498973507672,2020-12-02T14:55:13.247000Z,2020-12-02T13:13:33.141000Z
0.031021608601486002,2020-12-03T14:36:14.574000Z,2020-12-03T12:55:10.707000Z
0.032019631657749,2020-12-04T14:17:20.465000Z,2020-12-04T12:36:12.278000Z
0.033498003667631004,2020-12-05T13:58:58.635000Z,2020-12-05T12:17:59.087000Z
0.036417980481978,2020-12-06T15:19:55.193000Z,2020-12-06T13:38:14.247000Z
0.036068047542189,2020-12-07T15:01:23.280000Z,2020-12-07T13:19:31.414000Z
0.038423386025123005,2020-12-08T14:42:33.846000Z,2020-12-08T13:00:55.299000Z
0.038717761749819,2020-12-09T14:23:48.610000Z,2020-12-09T12:42:22.184000Z
0.032681095042637005,2020-12-10T14:05:05.295000Z,2020-12-10T12:23:54.828000Z
0.030406693589908003,2020-12-11T13:46:24.782000Z,2020-12-11T13:44:30.544000Z
0.03127517487924,2020-12-12T15:07:17.857000Z,2020-12-12T13:25:45.551000Z
0.030613185509162002,2020-12-13T14:48:47.862000Z,2020-12-13T13:07:08.236000Z
0.033293708133396,2020-12-14T14:29:55.546000Z,2020-12-14T12:48:34.759000Z
0.033462484192568004,2020-12-15T14:11:12.708000Z,2020-12-15T12:30:04.521000Z
0.028023335896432,2020-12-16T13:52:31.910000Z,2020-12-16T13:51:58.311000Z
0.033519810649441005,2020-12-17T15:13:35.622000Z,2020-12-17T13:32:00.436000Z
0.034946012869477,2020-12-18T14:54:27.466000Z,2020-12-18T13:13:27.079000Z
0.033993358122247005,2020-12-19T14:36:17.567000Z,2020-12-19T12:54:45.621000Z
0.033763675633089005,2020-12-20T14:17:30.767000Z,2020-12-20T12:36:13.341000Z
0.033048890324102,2020-12-21T13:58:46.728000Z,2020-12-21T12:18:35.300000Z
0.034742394970221004,2020-12-22T15:19:33.677000Z,2020-12-22T13:39:26.929000Z
0.034720188257499,2020-12-23T15:01:08.714000Z,2020-12-23T13:19:33.769000Z
0.035583348928372005,2020-12-24T14:42:33.910000Z,2020-12-24T13:00:56.084000Z
0.036879202589774,2020-12-25T12:43:38.678000Z,2020-12-25T12:42:25.600000Z
0.033899446351476,2020-12-28T13:27:43.654000Z,2020-12-28T13:25:56.136000Z
0.03470296183601,2020-12-29T13:09:05.248000Z,2020-12-29T13:07:08.491000Z
0.034383496642112,2020-12-30T12:50:31.643000Z,2020-12-30T12:48:39.085000Z
0.036358828811595,2020-12-31T12:31:37.158000Z,2020-12-31T12:30:05.600000Z
0.033617191533205006,2021-01-02T13:34:04.056000Z,2021-01-02T13:32:01.419000Z
0.038175790430778005,2021-01-03T14:55:16.076000Z,2021-01-03T13:13:21.691000Z
0.037491222161432004,2021-01-04T12:56:49.040000Z,2021-01-04T12:54:47.243000Z
0.03659676750087,2021-01-05T12:38:11.111000Z,2021-01-05T12:36:14.354000Z
0.036502718417481005,2021-01-06T12:19:22.981000Z,2021-01-06T12:17:59.823000Z
0.035747950980740004,2021-01-07T15:20:32.623000Z,2021-01-07T13:38:17.239000Z
0.034529712371873,2021-01-08T13:21:40.985000Z,2021-01-08T13:19:36.668000Z
0.036928121811977,2021-01-09T13:02:41.333000Z,2021-01-09T13:00:57.175000Z
0.036251338061533,2021-01-10T12:44:00.039000Z,2021-01-10T12:42:25.961000Z
0.03295762091875,2021-01-11T12:25:54.704000Z,2021-01-11T12:25:23.624000Z
0.035175442599481,2021-01-13T15:08:02.677000Z,2021-01-13T13:25:50.173000Z
0.033820864303331005,2021-01-14T13:09:06.353000Z,2021-01-14T13:07:08.756000Z
0.037208144118388006,2021-01-15T12:50:42.456000Z,2021-01-15T12:48:34.779000Z
0.034488864289021,2021-01-16T12:32:12.918000Z,2021-01-16T12:30:27.921000Z
0.034703187644481,2021-01-17T12:13:31.259000Z,2021-01-17T12:13:22.019000Z
0.03738218270712,2021-01-18T15:14:48.094000Z,2021-01-18T13:32:19.271000Z
0.036046510678716004,2021-01-19T13:15:35.330000Z,2021-01-19T13:13:20.933000Z
0.03474626631609,2021-01-20T12:56:58.952000Z,2021-01-20T12:55:28.234000Z
0.034436920539490004,2021-01-21T12:38:03.972000Z,2021-01-21T12:36:13.934000Z
0.035384549945592,2021-01-22T12:19:48.231000Z,2021-01-22T12:17:59.873000Z
0.035680927832921004,2021-01-23T15:21:17.660000Z,2021-01-23T15:19:27.623000Z
0.033625976105918005,2021-01-24T15:02:29.438000Z,2021-01-24T13:19:34.815000Z
0.037402515168543,2021-01-25T13:03:09.709000Z,2021-01-25T13:01:00.352000Z
0.034434957895427006,2021-01-26T12:44:03.147000Z,2021-01-26T12:42:48.389000Z
0.034814857539128004,2021-01-27T14:05:38.429000Z,2021-01-27T14:03:26.552000Z
0.033565171257874005,2021-01-28T15:26:54.630000Z,2021-01-28T13:44:39.967000Z
0.033428337024918,2021-01-29T15:09:03.002000Z,2021-01-29T13:25:47.500000Z
0.033175373139480005,2021-01-30T13:09:23.469000Z,2021-01-30T13:07:08.232000Z
0.035239474640952,2021-01-31T12:50:46.121000Z,2021-01-31T12:49:04.483000Z
0.034568512092242,2021-02-01T14:11:55.959000Z,2021-02-01T12:30:04.815000Z
0.033833269537849,2021-02-02T12:13:43.183000Z,2021-02-02T12:13:13.784000Z
0.033386928445481,2021-02-03T15:15:26.764000Z,2021-02-03T15:13:03.128000Z
0.03504048737854,2021-02-04T13:15:36.069000Z,2021-02-04T13:13:20.832000Z
0.034956939328108005,2021-02-05T12:56:58.236000Z,2021-02-05T12:54:45.519000Z
0.034791029197728,2021-02-06T12:38:25.045000Z,2021-02-06T12:36:14.848000Z
0.036047025001607,2021-02-07T12:19:51.530000Z,2021-02-07T12:17:58.973000Z
0.036463578113444,2021-02-08T15:21:44.376000Z,2021-02-08T13:38:15.915000Z
0.036611909070649006,2021-02-09T13:21:48.156000Z,2021-02-09T13:19:32.919000Z
0.037461703725725,2021-02-10T14:43:34.347000Z,2021-02-10T13:00:56.524000Z
0.037284452290762,2021-02-11T12:44:34.406000Z,2021-02-11T12:42:25.889000Z
0.037498287133761,2021-02-12T12:26:05.451000Z,2021-02-12T12:24:01.134000Z
0.036390767843626,2021-02-13T15:27:34.746000Z,2021-02-13T13:44:35.684000Z
0.034374906784958005,2021-02-14T13:27:05.407000Z,2021-02-14T13:26:18.369000Z
0.036883382920337,2021-02-15T13:09:24.089000Z,2021-02-15T13:07:09.692000Z
0.034551011599027,2021-02-16T12:50:48.531000Z,2021-02-16T12:49:04.373000Z
0.034175517919816004,2021-02-17T12:32:11.173000Z,2021-02-17T12:30:04.335000Z
0.032176045932038,2021-02-18T13:53:01.917000Z,2021-02-18T13:50:52.560000Z
0.032002982267966,2021-02-19T15:14:34.417000Z,2021-02-19T13:31:59.716000Z
0.035039471352801,2021-02-20T13:15:00.601000Z,2021-02-20T13:13:29.883000Z
0.034525055997073,2021-02-21T12:56:57.798000Z,2021-02-21T12:54:47.601000Z
0.03429433375435,2021-02-22T14:18:13.621000Z,2021-02-22T14:15:59.224000Z
0.030555901642550003,2021-02-23T13:59:20.178000Z,2021-02-23T13:57:06.621000Z
0.030554179477979,2021-02-24T15:21:42.716000Z,2021-02-24T13:38:14.735000Z
0.034365243200332005,2021-02-25T13:21:46.168000Z,2021-02-25T13:19:33.451000Z
0.037409560743180005,2021-02-26T13:03:07.004000Z,2021-02-26T13:00:57.647000Z
0.037285177001068,2021-02-27T12:44:32.281000Z,2021-02-27T12:42:24.604000Z
0.035729881065587006,2021-02-28T14:05:35.662000Z,2021-02-28T14:03:23.785000Z
0.035808612816933004,2021-03-01T15:27:32.640000Z,2021-03-01T13:44:33.099000Z
0.034615573581254,2021-03-02T15:09:00.432000Z,2021-03-02T13:25:44.571000Z
0.034856897851465,2021-03-03T13:09:19.880000Z,2021-03-03T13:07:07.163000Z
0.035946945179133,2021-03-04T12:50:43.110000Z,2021-03-04T12:48:39.633000Z
0.039650921326349,2021-03-05T12:32:10.961000Z,2021-03-05T12:30:02.444000Z
0.037548351298335,2021-03-06T13:53:00.257000Z,2021-03-06T13:50:47.540000Z
0.038965726537363,2021-03-07T15:15:00.710000Z,2021-03-07T13:31:57.570000Z
0.040632939506922004,2021-03-08T13:15:31.236000Z,2021-03-08T13:13:16.839000Z
0.038436336079975,2021-03-09T12:56:31.784000Z,2021-03-09T12:54:44.267000Z
0.035139299018515,2021-03-10T12:38:19.250000Z,2021-03-10T12:37:17.091000Z
0.034256526216549,2021-03-11T13:59:19.221000Z,2021-03-11T13:57:01.464000Z
0.035359795689166,2021-03-12T15:21:40.187000Z,2021-03-12T13:38:17.368000Z
0.03446969890273,2021-03-13T13:21:43.587000Z,2021-03-13T13:19:30.870000Z
0.037644236747707005,2021-03-14T14:43:30.473000Z,2021-03-14T13:01:08.132000Z
0.038429875913848006,2021-03-15T12:44:33.032000Z,2021-03-15T12:42:18.635000Z
0.037652969798621004,2021-03-16T12:25:58.217000Z,2021-03-16T12:23:51.380000Z
0.038249725741999,2021-03-17T15:27:29.648000Z,2021-03-17T12:06:58.400000Z
0.035178161647384,2021-03-18T13:27:57.379000Z,2021-03-18T13:25:41.302000Z
0.036036341083481,2021-03-19T13:09:16.882000Z,2021-03-19T13:07:02.485000Z
0.034509791483737,2021-03-20T12:50:41.303000Z,2021-03-20T12:48:28.586000Z
0.038437335297118,2021-03-21T12:32:06.443000Z,2021-03-21T12:29:58.766000Z
0.035512744133862004,2021-03-22T13:52:58.847000Z,2021-03-22T13:50:42.770000Z
0.035343044093913,2021-03-23T15:15:14.528000Z,2021-03-23T13:31:58.428000Z
0.035687137129051,2021-03-24T13:15:28.244000Z,2021-03-24T13:13:16.367000Z
0.037737735133204005,2021-03-25T12:56:54.344000Z,2021-03-25T12:54:40.787000Z
0.034860579248878004,2021-03-26T14:18:07.868000Z,2021-03-26T14:15:51.792000Z
0.037468925453053005,2021-03-27T13:59:12.009000Z,2021-03-27T12:18:03.827000Z
0.040422771126031,2021-03-28T16:20:39.211000Z,2021-03-28T16:19:18.573000Z
0.038399579180848006,2021-03-29T16:02:27.267000Z,2021-03-29T16:00:07.831000Z
0.036779224044746005,2021-03-30T15:43:27.745000Z,2021-03-30T15:41:12.508000Z
0.034980361492222,2021-03-31T15:24:26.723000Z,2021-03-31T13:42:19.742000Z
0.036069018091412004,2021-04-01T13:25:53.395000Z,2021-04-01T13:23:49.078000Z
0.038483642041683,2021-04-02T16:27:25.538000Z,2021-04-02T13:06:54.171000Z
0.038262286391414005,2021-04-03T16:08:53.432000Z,2021-04-03T16:06:28.956000Z
0.037170079957555,2021-04-04T15:49:48.327000Z,2021-04-04T14:06:59.348000Z
0.037004369674693005,2021-04-05T15:30:44.541000Z,2021-04-05T13:48:25.321000Z
0.035883115539036003,2021-04-06T15:11:46.036000Z,2021-04-06T13:29:55.495000Z
0.036923814937472,2021-04-07T13:13:27.106000Z,2021-04-07T13:13:01.906000Z
0.036794585818555006,2021-04-08T16:15:15.324000Z,2021-04-08T16:12:56.727000Z
0.037053683370936,2021-04-09T15:56:07.813000Z,2021-04-09T15:53:44.177000Z
0.037060610949993,2021-04-10T15:37:03.303000Z,2021-04-10T15:34:43.026000Z
0.034542716916321,2021-04-11T13:38:12.208000Z,2021-04-11T13:36:02.011000Z
0.037462352464596005,2021-04-12T13:19:41.628000Z,2021-04-12T13:17:47.390000Z
0.036683704517781,2021-04-13T16:21:32.723000Z,2021-04-13T16:19:11.606000Z
0.038062785766669,2021-04-14T16:02:28.569000Z,2021-04-14T16:00:04.092000Z
0.037942464932117004,2021-04-15T15:43:22.255000Z,2021-04-15T14:00:43.956000Z
0.038050057316914,2021-04-16T15:24:22.781000Z,2021-04-16T13:42:12.081000Z
0.036977239951808,2021-04-17T15:05:24.667000Z,2021-04-17T13:23:43.127000Z
0.039393063634634004,2021-04-18T16:27:20.294000Z,2021-04-18T16:26:34.935000Z
0.037593500590638006,2021-04-19T16:08:33.419000Z,2021-04-19T16:06:26.582000Z
0.037759688598188006,2021-04-20T15:49:43.582000Z,2021-04-20T15:47:19.946000Z
0.037360414582918,2021-04-21T15:30:38.946000Z,2021-04-21T13:48:24.406000Z
0.037757298282344004,2021-04-22T15:11:41.748000Z,2021-04-22T13:29:51.328000Z
0.036576186529090005,2021-04-23T14:52:47.390000Z,2021-04-23T13:12:54.808000Z
0.037111703948727,2021-04-24T16:15:05.095000Z,2021-04-24T16:12:46.498000Z
0.036710657598759,2021-04-25T15:56:02.079000Z,2021-04-25T15:53:38.442000Z
0.03726584252575,2021-04-26T15:36:55.761000Z,2021-04-26T15:34:38.004000Z
0.034387955835296004,2021-04-27T13:38:09.702000Z,2021-04-27T13:36:00.345000Z
0.033815723560426,2021-04-28T13:19:35.542000Z,2021-04-28T13:17:44.665000Z
0.035421290048738,2021-04-29T16:21:27.384000Z,2021-04-29T16:19:05.428000Z
0.034747534830655,2021-04-30T16:02:22.141000Z,2021-04-30T15:59:57.664000Z
0.035403264245141,2021-05-01T15:43:18.456000Z,2021-05-01T14:00:38.598000Z
0.034656509757041,2021-05-02T15:24:14.691000Z,2021-05-02T13:42:06.032000Z
0.033695717652638,2021-05-03T13:25:44.462000Z,2021-05-03T13:25:39.422000Z
0.031944239972268,2021-05-04T16:27:26.778000Z,2021-05-04T13:07:07.774000Z
0.034138494040642,2021-05-05T16:08:42.652000Z,2021-05-05T16:06:22.375000Z
0.033941221302496,2021-05-06T15:49:37.286000Z,2021-05-06T15:47:13.649000Z
0.034874241721005006,2021-05-07T15:30:33.510000Z,2021-05-07T13:48:15.821000Z
0.032698025584829,2021-05-08T13:31:52.120000Z,2021-05-08T13:29:43.603000Z
0.029995690171535003,2021-05-09T16:32:55.554000Z,2021-05-09T13:12:55.990000Z
0.030844627254748003,2021-05-10T16:14:59.303000Z,2021-05-10T16:12:38.186000Z
0.031345980400724005,2021-05-11T15:55:55.733000Z,2021-05-11T15:53:32.096000Z
0.032264503789698,2021-05-12T15:36:52.683000Z,2021-05-12T15:34:36.607000Z
0.031301692968958,2021-05-13T15:17:46.114000Z,2021-05-13T15:15:36.757000Z
0.030941999244798003,2021-05-14T14:58:56.586000Z,2021-05-14T13:18:01.006000Z
0.030389780737459002,2021-05-15T16:21:23.440000Z,2021-05-15T16:18:59.804000Z
0.030250643746870004,2021-05-16T16:02:16.392000Z,2021-05-16T15:59:51.915000Z
0.031070202589035003,2021-05-17T15:43:15.220000Z,2021-05-17T14:00:31.882000Z
0.030529103789873002,2021-05-18T15:24:08.169000Z,2021-05-18T13:42:02.270000Z
0.031024618839450003,2021-05-19T15:05:11.795000Z,2021-05-19T13:23:30.975000Z
0.027517924395700003,2021-05-20T16:26:32.812000Z,2021-05-20T13:07:01.448000Z
0.027698113272587,2021-05-21T16:08:37.877000Z,2021-05-21T16:06:10.881000Z
0.03134310496566,2021-05-22T15:49:29.264000Z,2021-05-22T15:47:07.307000Z
0.031663707133544,2021-05-23T13:50:17.268000Z,2021-05-23T13:48:12.111000Z
0.027763166700800004,2021-05-24T15:11:29.191000Z,2021-05-24T15:09:13.954000Z
0.028321427039124002,2021-05-25T16:32:50.714000Z,2021-05-25T13:12:44.552000Z
0.032678595281861005,2021-05-27T15:55:47.520000Z,2021-05-27T15:53:24.724000Z
0.030091832898666,2021-05-28T15:36:43.586000Z,2021-05-28T15:34:24.149000Z
0.031532254990742005,2021-05-29T15:17:45.412000Z,2021-05-29T13:35:44.313000Z
0.031685113300417005,2021-05-30T13:19:22.014000Z,2021-05-30T13:17:30.296000Z
0.032175892669903006,2021-05-31T16:21:14.317000Z,2021-05-31T16:18:50.680000Z
0.032435873194652,2021-06-01T16:02:10.377000Z,2021-06-01T15:59:44.221000Z
0.032264733849348005,2021-06-02T15:42:54.679000Z,2021-06-02T14:00:26.101000Z
0.031013459137212002,2021-06-03T15:24:00.940000Z,2021-06-03T13:41:55.042000Z
0.029610723360545002,2021-06-04T13:25:31.417000Z,2021-06-04T13:23:42.220000Z
0.02965137315914,2021-06-05T16:27:12.755000Z,2021-06-05T13:06:31.435000Z
0.029550582443460004,2021-06-06T16:08:32.090000Z,2021-06-06T16:06:02.573000Z
0.029968797273579,2021-06-07T15:49:20.945000Z,2021-06-07T14:06:33.768000Z
0.030931516075316003,2021-06-08T15:30:15.801000Z,2021-06-08T13:47:59.583000Z
0.029097662273659,2021-06-09T13:31:42.553000Z,2021-06-09T13:29:31.516000Z
0.029125179164111004,2021-06-10T16:32:52.683000Z,2021-06-10T16:32:40.083000Z
0.029777084849774003,2021-06-11T16:14:43.208000Z,2021-06-11T16:12:23.771000Z
0.029972726431104,2021-06-12T15:55:41.539000Z,2021-06-12T15:53:17.902000Z
0.029099060775479003,2021-06-13T15:36:28.910000Z,2021-06-13T15:34:16.193000Z
0.028463304531082003,2021-06-14T13:37:46.539000Z,2021-06-14T13:35:38.862000Z
0.027455216628454,2021-06-15T13:18:55.698000Z,2021-06-15T13:17:23.300000Z
0.027949456221018004,2021-06-16T16:21:04.626000Z,2021-06-16T16:18:41.830000Z
0.027868483388393,2021-06-17T16:01:56.115000Z,2021-06-17T15:59:34.999000Z
0.028289928809445003,2021-06-18T15:42:56.123000Z,2021-06-18T15:40:33.327000Z
0.026662112889057003,2021-06-19T15:23:52.132000Z,2021-06-19T13:41:44.555000Z
0.027948978454481,2021-06-20T15:05:01.019000Z,2021-06-20T13:23:15.281000Z
0.026399164730983003,2021-06-21T16:27:15.206000Z,2021-06-21T13:06:21.647000Z
0.027492181172496,2021-06-22T16:08:19.412000Z,2021-06-22T16:05:54.936000Z
0.027349685885809,2021-06-23T15:49:12.699000Z,2021-06-23T14:06:29.003000Z
0.025758534640073,2021-06-24T15:30:10.067000Z,2021-06-24T15:27:52.310000Z
0.024419978875572002,2021-06-25T15:11:08.753000Z,2021-06-25T13:29:21.695000Z
0.025356569560244003,2021-06-26T16:32:46.457000Z,2021-06-26T13:12:30.577000Z
0.025644735156281,2021-06-27T16:14:25.463000Z,2021-06-27T16:12:28.705000Z
0.026122564872361,2021-06-28T15:55:35.308000Z,2021-06-28T15:53:13.351000Z
0.026918864028309,2021-06-29T15:36:33.514000Z,2021-06-29T13:54:11.897000Z
0.027973846555571003,2021-06-30T15:17:33.402000Z,2021-06-30T13:35:38.184000Z
0.027706436287770003,2021-07-01T14:58:39.530000Z,2021-07-01T13:17:27.752000Z
0.025840158162473002,2021-07-02T14:39:51.939000Z,2021-07-02T14:37:35.862000Z
0.023666492837946,2021-07-03T16:01:56.285000Z,2021-07-03T14:18:53.869000Z
0.024194460096103,2021-07-04T15:42:52.215000Z,2021-07-04T15:40:33.618000Z
0.025822431995318,2021-07-07T16:27:06.420000Z,2021-07-07T13:06:25.701000Z
0.029489059959139002,2021-07-08T16:08:11.068000Z,2021-07-08T16:06:00.031000Z
0.028903275183489,2021-07-09T15:49:21.034000Z,2021-07-09T15:46:55.717000Z
0.028695113419257002,2021-07-11T15:11:17.541000Z,2021-07-11T13:29:42.482000Z
0.028144755400717,2021-07-12T16:32:51.408000Z,2021-07-12T13:12:45.128000Z
0.029373399102512004,2021-07-13T16:14:49.375000Z,2021-07-13T16:12:22.379000Z
0.02918967484186,2021-07-14T15:55:44.343000Z,2021-07-14T15:53:18.187000Z
0.028197812037329004,2021-07-15T15:36:37.871000Z,2021-07-15T13:54:10.734000Z
0.028551691597339002,2021-07-16T15:17:38.479000Z,2021-07-16T15:15:24.922000Z
0.030725684236639003,2021-07-17T14:58:44.369000Z,2021-07-17T13:17:25.990000Z
0.03136003712813,2021-07-18T16:21:09.837000Z,2021-07-18T16:18:47.040000Z
0.035015169903635006,2021-07-19T16:02:00.125000Z,2021-07-19T15:59:40.688000Z
0.037652306364778,2021-07-20T15:42:59.893000Z,2021-07-20T14:00:27.116000Z
0.039136599210448,2021-07-21T15:23:59.464000Z,2021-07-21T15:21:44.227000Z
0.033869433740138004,2021-07-22T15:05:03.914000Z,2021-07-22T13:23:24.536000Z
0.032842977376850005,2021-07-23T16:27:04.154000Z,2021-07-23T13:06:30.513000Z
0.031860057331089,2021-07-24T16:08:29.487000Z,2021-07-24T16:06:04.170000Z
0.034139537897247,2021-07-25T15:49:23.502000Z,2021-07-25T15:47:00.705000Z
0.034868380212682,2021-07-26T15:30:22.796000Z,2021-07-26T13:48:02.258000Z
0.032098734507425,2021-07-27T13:31:41.830000Z,2021-07-27T13:29:48.432000Z
0.029460706748068003,2021-07-28T16:32:56.644000Z,2021-07-28T13:13:09.682000Z
0.032792686729838004,2021-07-29T16:14:40.095000Z,2021-07-29T16:12:28.218000Z
0.029065360881618003,2021-07-30T15:55:35.951000Z,2021-07-30T15:53:23.234000Z
0.035475395981481,2021-07-31T15:36:42.448000Z,2021-07-31T13:54:15.190000Z
0.038468695519601005,2021-08-01T13:37:53.244000Z,2021-08-01T13:35:44.727000Z
0.036720143770799005,2021-08-02T14:58:49.883000Z,2021-08-02T14:56:34.646000Z
0.040288727216679004,2021-08-03T16:21:16.322000Z,2021-08-03T16:19:14.525000Z
0.035572972345798,2021-08-05T15:43:04.995000Z,2021-08-05T14:00:28.017000Z
0.034499606368099005,2021-08-06T15:24:05.015000Z,2021-08-06T13:41:55.757000Z
0.033375274417374,2021-08-07T13:25:34.173000Z,2021-08-07T13:23:27.336000Z
0.034318436275828,2021-08-08T16:27:30.156000Z,2021-08-08T13:06:34.914000Z
0.034376301251503004,2021-08-09T16:08:29.099000Z,2021-08-09T16:06:09.662000Z
0.042937314705479006,2021-08-11T15:30:19.904000Z,2021-08-11T13:48:07.886000Z
0.039873412645914,2021-08-12T13:31:27.867000Z,2021-08-12T13:29:41.190000Z
0.032168106548488,2021-08-13T16:33:01.417000Z,2021-08-13T13:12:45.894000Z
0.034311073719326006,2021-08-14T16:14:58.684000Z,2021-08-14T16:12:31.687000Z
